player_id,season,player_name,n_pitch_types,hull_area,hull_method,avg_nn_distance,fastball_relative_break,anchor_type,no_anchor_available,velocity_range,max_velo,arm_angle,release_x,release_z,hull_area_z,avg_nn_distance_z,fastball_relative_break_z,velocity_range_z,max_velo_z,release_x_z,release_z_z,arm_angle_z
501625,2020,josé álvarez,5,1.0616999999999999,hull,0.4626440528354605,1.1960737595889501,SI,False,10.539999999999992,92.22,,2.330714285714286,5.490285714285714,-0.038808757286708476,-1.383089044619316,-0.7605535095162393,-0.4698956643716364,-0.6207977336692825,1.6945339783108744,-0.5012150050330139,
501625,2021,josé álvarez,4,0.9258999999999998,hull,0.8296617503388317,1.0272461352322166,SI,False,10.069999999999993,91.24,,2.413545734840699,5.629301130524152,-0.24364294016290308,-0.511577319185881,-1.1821936812422242,-0.6208895147278461,-1.0104239264098427,1.739101593574235,-0.24254468224429923,
501625,2022,josé álvarez,4,0.8945999999999998,hull,0.8156392050712626,0.9940605969687969,SI,False,10.670000000000002,90.94,,2.050989010989011,5.728424908424908,-0.2908543534473279,-0.5448749304570523,-1.2650732224637582,-0.4281314078901283,-1.129697250718176,1.5440272739748444,-0.058101975676797236,
501789,2020,will harris,2,1.2390000000000003,bbox,2.181306947680679,1.5006046150863932,,True,9.719999999999999,90.47,,-1.318975741239892,6.309380053908356,0.22862202786755803,2.698008066266517,0.0,-0.7333317437165114,-1.3165587921345658,-0.26918852886847566,1.0228993914680975,
501789,2021,will harris,2,1.5731999999999997,bbox,2.3821209037326376,1.5006046150863932,,True,10.379999999999995,90.07,,-1.3828387096774193,6.357548387096774,0.7327132201887959,3.1748562360427135,0.0,-0.521297826195026,-1.4755898912123473,-0.30355011781709007,1.112527712061488,
501925,2021,joe smith,3,1.5606,hull,1.6704714957607605,2.079146365827782,SI,False,9.929999999999993,87.35,,-2.433873343151693,3.243534609720177,0.7137079867260566,1.4849900315947488,1.4448846512097593,-0.6658664063233132,-2.5570013649412444,-0.8690612572112694,-4.681814892221458,
501925,2022,joe smith,3,1.5359999999999996,hull,1.6567179647553267,1.9793399511400294,SI,False,9.060000000000002,85.91,,-2.5666324435318275,3.137022587268994,0.6766025309178499,1.4523312153608594,1.1956221623922978,-0.9453656612379968,-3.129513321621248,-0.9404925380937502,-4.880005135964427,
501985,2020,mike minor,4,1.7450999999999994,hull,1.2014326104026338,1.6038283275454897,FF,False,10.290000000000006,90.7,,1.0068865179437438,5.877827352085354,0.9919989052876014,0.3712211559941891,0.2577970519533123,-0.5502115422206797,-1.2251159101648414,0.9822459856318048,0.2198958131496229,
501985,2021,mike minor,4,1.7610999999999999,hull,1.2148834786523428,1.6140164675446236,FF,False,10.470000000000013,90.93,,0.7909218289085546,6.010833333333333,1.0161325350815573,0.40316127625712,0.2832415200323413,-0.492384110169363,-1.1336730281951168,0.8660457830167032,0.4673841927350493,
501985,2022,mike minor,4,1.5331999999999997,hull,1.134618122705184,1.4992623244016239,FF,False,11.199999999999989,90.35,,0.9540685714285716,5.9077714285714285,0.6723791457039079,0.21256502073624084,-0.0033523167608900456,-0.2578617468501509,-1.3642681218579014,0.9538271912715074,0.27561369063292057,
