player_name,pitcher,pitch_type,pitches_vs_same,pitches_vs_opposite,score_vs_same,score_vs_opposite,confidence_vs_same,confidence_vs_opposite,trusted_score_vs_same,trusted_score_vs_opposite,platoon_gap,platoon_gap_abs,weaker_side
"Priester, Quinn",682990,FC,52.0,76.0,87.708830548926,15.75178997613365,34.66666666666667,50.66666666666667,61.60240338315957,31.537580227418186,-30.064823155741383,30.064823155741383,opposite
"Pivetta, Nick",601713,FF,160.0,197.0,22.434367541766107,52.02863961813843,100.0,100.0,22.434367541766107,52.02863961813843,29.59427207637232,29.59427207637232,same
"Allen, Logan",671106,FF,33.0,169.0,54.295942720763726,19.689737470167064,22.0,100.0,49.19011789617242,19.689737470167064,-29.500380426005353,29.500380426005353,opposite
"Berríos, José",621244,SI,157.0,88.0,2.983293556085919,21.71837708830549,100.0,58.666666666666664,2.983293556085919,32.47812012130565,29.494826565219732,29.494826565219732,same
"Keller, Mitch",656605,FF,83.0,159.0,39.856801909307876,13.961813842482101,55.333333333333336,100.0,43.38243640126569,13.961813842482101,-29.42062255878359,29.42062255878359,opposite
"Domínguez, Seranthony",622554,FF,60.0,71.0,86.0381861575179,18.138424821002385,40.0,47.333333333333336,63.06528253808746,33.733861503400504,-29.331421034686954,29.331421034686954,opposite
"Flaherty, Jack",656427,FF,151.0,184.0,38.66348448687351,9.427207637231504,100.0,100.0,38.66348448687351,9.427207637231504,-29.236276849642003,29.236276849642003,opposite
"Holmes, Clay",605280,ST,84.0,35.0,92.24343675417661,29.594272076372313,56.00000000000001,23.333333333333332,72.66633050406446,43.513673802645044,-29.152656701419417,29.152656701419417,opposite
"Alcantara, Sandy",645261,FC,41.0,60.0,91.76610978520287,5.011933174224343,27.333333333333332,40.0,59.78107978777493,30.654781344770043,-29.126298443004885,29.126298443004885,opposite
"Ryan, Joe",657746,FF,149.0,205.0,68.37708830548927,39.140811455847256,99.33333333333333,100.0,68.23957447317578,39.140811455847256,-29.098763017328523,29.098763017328523,opposite
"Martin, Davis",663436,SL,86.0,55.0,81.98090692124104,23.15035799522673,57.333333333333336,36.666666666666664,67.37572571045753,38.73013978861234,-28.64558592184519,28.64558592184519,opposite
"Kershaw, Clayton",477132,SL,55.0,167.0,60.62052505966587,24.105011933174225,36.666666666666664,100.0,52.46920104557336,24.105011933174225,-28.36418911239913,28.36418911239913,opposite
"Kikuchi, Yusei",579328,FF,40.0,191.0,80.90692124105013,28.520286396181383,26.666666666666668,100.0,56.591855533822624,28.520286396181383,-28.07156913764124,28.07156913764124,opposite
"Falter, Bailey",663559,FF,49.0,222.0,21.71837708830549,11.455847255369928,32.666666666666664,100.0,39.246345577547686,11.455847255369928,-27.790498322177758,27.790498322177758,opposite
"Jansen, Kenley",445276,FC,85.0,90.0,50.11933174224343,3.8186157517899764,56.666666666666664,60.0,49.09262715260705,21.391174834460855,-27.701452318146195,27.701452318146195,opposite
"Rodón, Carlos",607074,FF,54.0,260.0,55.36992840095465,23.269689737470166,36.0,100.0,50.49318283776266,23.269689737470166,-27.223493100292494,27.223493100292494,opposite
"Holmes, Grant",656550,SL,125.0,72.0,91.76610978520287,68.01909307875896,83.33333333333334,48.0,84.43009373074693,57.47917167620723,-26.950922054539703,26.950922054539703,opposite
"Crochet, Garrett",676979,SI,53.0,70.0,90.09546539379475,22.434367541766107,35.333333333333336,46.666666666666664,62.71207314228292,35.93604536400668,-26.776027778276237,26.776027778276237,opposite
"Imanaga, Shota",684007,FF,79.0,190.0,12.529832935560858,2.863961813842482,52.666666666666664,100.0,29.200718383069848,2.863961813842482,-26.336756569227365,26.336756569227365,opposite
"Bello, Brayan",678394,SI,143.0,141.0,50.11933174224343,22.434367541766107,95.33333333333334,94.0,50.00876355566721,23.953306296768172,-26.055457258899036,26.055457258899036,opposite
"Pomeranz, Drew",519141,FF,80.0,90.0,62.88782816229117,18.138424821002385,53.333333333333336,60.0,55.82351463383997,29.9830602759883,-25.84045435785167,25.84045435785167,opposite
"Schreiber, John",670167,FF,48.0,42.0,98.68735083532219,13.842482100238662,32.0,28.000000000000004,64.04996141906078,38.25590467816319,-25.794056740897588,25.794056740897588,opposite
"Ragans, Cole",666142,FF,36.0,81.0,23.031026252983295,84.00954653937947,24.0,54.0,41.817456529151045,67.33016132215982,25.51270479300878,25.51270479300878,same
"Kelly, Merrill",518876,FF,58.0,85.0,50.11933174224343,4.6539379474940334,38.666666666666664,56.666666666666664,48.66614986152732,23.32890400224906,-25.337245859278262,25.337245859278262,opposite
"King, Bryan",687911,FF,44.0,130.0,26.849642004773273,69.57040572792363,29.333333333333332,86.66666666666667,41.619237832050295,66.66102009199611,25.041782259945812,25.041782259945812,same
"Strider, Spencer",675911,SL,101.0,91.0,95.4653937947494,59.785202863961814,67.33333333333333,60.66666666666667,79.87836955156388,55.05136169780059,-24.82700785376329,24.82700785376329,opposite
"Ginn, J.T.",669372,SI,135.0,90.0,60.381861575178995,25.41766109785203,90.0,60.0,59.118676763507814,34.35060204209809,-24.768074721409725,24.768074721409725,opposite
"Gusto, Ryan",687473,FF,82.0,104.0,62.52983293556086,23.86634844868735,54.666666666666664,69.33333333333334,55.829648105945054,31.190672385019823,-24.63897572092523,24.63897572092523,opposite
"Lugo, Seth",607625,FF,40.0,80.0,46.06205250596659,1.1933174224343674,26.666666666666668,53.333333333333336,47.29989053780035,22.91977557258301,-24.38011496521734,24.38011496521734,opposite
"Fedde, Erick",607200,FC,70.0,109.0,42.36276849642005,10.739856801909307,46.666666666666664,72.66666666666667,45.23596580951185,20.855966288035123,-24.37999952147673,24.37999952147673,opposite
"Bibee, Tanner",676440,FC,78.0,59.0,64.55847255369929,8.1145584725537,52.0,39.33333333333333,56.49041218798787,32.16006783067454,-24.33034435731333,24.33034435731333,opposite
"Fried, Max",608331,SI,75.0,73.0,62.171837708830544,12.649164677804295,50.0,48.66666666666667,54.96092558364886,30.667600385211237,-24.29332519843762,24.29332519843762,opposite
"Sugano, Tomoyuki",608372,FF,41.0,75.0,63.961813842482094,8.83054892601432,27.333333333333332,50.0,52.18123889676458,28.290281192240748,-23.890957704523835,23.890957704523835,opposite
"Peralta, Wandy",593974,SI,79.0,71.0,52.74463007159904,2.983293556085919,52.666666666666664,47.333333333333336,50.380511541383285,26.560432704673378,-23.820078836709907,23.820078836709907,opposite
"Pfaadt, Brandon",694297,SI,138.0,78.0,12.17183770883055,30.54892601431981,92.0,52.0,15.018091768801478,38.80544798751055,23.78735621870907,23.78735621870907,same
"Patrick, Chad",694477,FC,116.0,102.0,63.36515513126491,30.54892601431981,77.33333333333333,68.0,59.825723018764094,36.05327399644696,-23.772449022317133,23.772449022317133,opposite
"Bassitt, Chris",605135,SI,171.0,158.0,36.39618138424821,12.649164677804295,100.0,100.0,36.39618138424821,12.649164677804295,-23.747016706443915,23.747016706443915,opposite
"Kershaw, Clayton",477132,FF,30.0,111.0,0.8353221957040573,2.983293556085919,20.0,74.0,38.367075205914546,14.622640730705044,-23.744434475209502,23.744434475209502,opposite
"Cantillo, Joey",676282,FF,55.0,123.0,26.730310262529834,9.427207637231504,36.666666666666664,82.0,40.04278895329015,16.325312685053927,-23.717476268236222,23.717476268236222,opposite
"Pfaadt, Brandon",694297,ST,105.0,40.0,80.5489260143198,45.10739856801909,70.0,26.666666666666668,70.70925224756401,47.04531615434769,-23.66393609321632,23.66393609321632,opposite
"Woo, Bryan",693433,FF,118.0,191.0,77.80429594272077,48.32935560859188,78.66666666666666,100.0,71.39271567941334,48.32935560859188,-23.06336007082146,23.06336007082146,opposite
