player_name,pitcher,pitch_type,pitch_name,pitches,xwoba,swings,whiffs,called_strikes,hard_hits,chase_swings,outside_zone,balls_in_play,ground_balls,whiff_rate,csw_rate,chase_rate,hard_hit_rate,gb_rate,predicted_xwoba,raw_effectiveness_index,effectiveness_score,confidence_score,trusted_effectiveness,usage,effectiveness_residual
"Rolison, Ryan",669020,FF,4-Seam Fastball,89,0.394734740456493,71,8,3,27,11,24,63,33,0.11267605633802817,0.12359550561797752,0.4583333333333333,0.30337078651685395,0.5238095238095238,0.3548289225048995,-0.3548289225048995,22.067039106145252,26.199261992619927,42.71612827860122,0.5632911392405063,0.03990581795159348
"Romano, Jordan",605447,SL,Slider,128,0.27998236819363337,116,26,4,33,26,35,87,36,0.22413793103448276,0.234375,0.7428571428571429,0.2578125,0.41379310344827586,0.29682047388208355,-0.29682047388208355,61.63873370577281,36.708860759493675,54.301911698842616,1.0,-0.016838105688450178
"Romero, JoJo",668941,SI,Sinker,73,0.39770499828367983,59,0,4,29,4,13,59,38,0.0,0.0547945205479452,0.3076923076923077,0.3972602739726027,0.6440677966101694,0.4037125909256766,-0.4037125909256766,1.86219739292365,22.779922779922778,39.0701954947765,0.4124293785310734,-0.00600759264199674
"Romero, JoJo",668941,ST,Sweeper,104,0.24174544444444443,85,23,9,17,26,38,61,28,0.27058823529411763,0.3076923076923077,0.6842105263157895,0.16346153846153846,0.45901639344262296,0.2543750647224189,-0.2543750647224189,83.42644320297951,29.82456140350877,60.00196020778202,0.5875706214689266,-0.012629620277974457
"Ross, Joe",605452,FF,4-Seam Fastball,64,0.3810687645070791,51,7,2,17,8,18,43,21,0.13725490196078433,0.140625,0.4444444444444444,0.265625,0.4883720930232558,0.3438829817910255,-0.3438829817910255,29.236499068901306,20.318725099601593,45.81821689035293,0.5079365079365079,0.037185782716053606
"Ross, Joe",605452,SI,Sinker,62,0.3449412065248174,50,3,6,20,9,14,47,24,0.06,0.14516129032258066,0.6428571428571429,0.3225806451612903,0.5106382978723404,0.33856839742493267,-0.33856839742493267,32.960893854748605,20.0,46.6294227188082,0.49206349206349204,0.006372809099884746
"Roupp, Landen",694738,CH,Changeup,80,0.29248793427686864,73,17,1,23,43,50,55,33,0.2328767123287671,0.225,0.86,0.2875,0.6,0.28175432800779976,-0.28175432800779976,69.45996275605214,26.73992673992674,55.23768596394295,0.18181818181818182,0.010733606269068885
"Roupp, Landen",694738,CU,Curveball,167,0.2669746650919885,143,41,6,20,51,69,100,42,0.2867132867132867,0.281437125748503,0.7391304347826086,0.11976047904191617,0.42,0.24503970124224872,-0.24503970124224872,88.26815642458101,41.690962099125365,65.98150832559679,0.3795454545454545,0.021934963849739753
"Roupp, Landen",694738,SI,Sinker,193,0.3683467420176439,155,9,15,66,21,47,144,73,0.05806451612903226,0.12435233160621761,0.44680851063829785,0.34196891191709844,0.5069444444444444,0.36855427642777705,-0.36855427642777705,13.40782122905028,43.66197183098591,34.04936134497863,0.43863636363636366,-0.00020753441013315888
"Rutledge, Jackson",671131,FF,4-Seam Fastball,67,0.37015453998559333,56,10,3,27,15,21,45,12,0.17857142857142858,0.19402985074626866,0.7142857142857143,0.40298507462686567,0.26666666666666666,0.3633450030090251,-0.3633450030090251,17.318435754189945,21.875,42.88727886405959,0.25572519083969464,0.00680953697656822
