player_name,raw_tunneling_score,num_pairs,confidence,trusted_tunneling_score,tunneling_score
"Green, Chad",-0.05515380757681901,1,0.1,-0.005515380757681901,34.13654618473896
"Greene, Hunter",0.1479789695293935,1,0.1,0.01479789695293935,74.69879518072288
"Hader, Josh",0.266685234931354,1,0.1,0.0266685234931354,86.34538152610442
"Hancock, Emerson",-0.11843983705233255,3,0.3,-0.03553195111569976,8.032128514056225
"Heaney, Andrew",-0.0075827237832391875,3,0.3,-0.002274817134971756,41.365461847389554
"Helsley, Ryan",0.054773426772382144,1,0.1,0.005477342677238215,57.42971887550201
"Hendricks, Kyle",-0.11898602241590353,3,0.3,-0.03569580672477106,7.630522088353414
"Henriquez, Ronny",0.011801033332992096,3,0.3,0.003540309999897629,53.41365461847389
"Herget, Jimmy",0.10355641735577553,3,0.3,0.031066925206732657,90.36144578313254
"Hoffman, Jeff",-0.027982021370830064,3,0.3,-0.008394606411249018,30.120481927710845
"Holmes, Clay",-0.012288211530986559,3,0.3,-0.0036864634592959676,37.75100401606426
"Holmes, Grant",-0.04327951275265227,3,0.3,-0.012983853825795682,22.08835341365462
"Holton, Tyler",-0.13219509958717324,1,0.1,-0.013219509958717325,21.686746987951807
"Horton, Cade",0.10498215722258505,1,0.1,0.010498215722258506,68.27309236947792
"Houser, Adrian",-0.12556088436955223,3,0.3,-0.037668265310865666,7.228915662650602
"Hurter, Brant",0.17603276633915468,1,0.1,0.01760327663391547,80.72289156626506
"Iglesias, Raisel",-0.15349463219275422,1,0.1,-0.015349463219275423,19.67871485943775
"Imanaga, Shota",0.025405882504376736,3,0.3,0.00762176475131302,62.24899598393574
"Irvin, Jake",0.05128119501718295,6,0.6,0.030768717010309768,89.95983935742971
"Junis, Jakob",0.16779005750925438,1,0.1,0.01677900575092544,77.91164658634538
"Junk, Janson",-0.03619559759605186,1,0.1,-0.0036195597596051857,38.152610441767074
"Keller, Mitch",-0.02090192012655717,6,0.6,-0.0125411520759343,22.48995983935743
"Kelly, Merrill",-0.2036216258460603,6,0.6,-0.12217297550763617,0.8032128514056224
"Kerkering, Orion",0.31154644554752436,1,0.1,0.031154644554752437,90.76305220883533
