player_name,comp_player_name,same_hand,rank,arsenal_distance
"Fitts, Richard","Mlodzinski, Carmen",True,9,0.5895166830592107
"Fitts, Richard","Williams, Gavin",True,10,0.6083996427574537
"Koenig, Jared","Canning, Griffin",False,1,0.4704902877730142
"Koenig, Jared","Irvin, Jake",False,2,0.48624608566380356
"Koenig, Jared","Barlow, Scott",False,3,0.5472152646529541
"Koenig, Jared","Crochet, Garrett",True,4,0.5863268122895947
"Koenig, Jared","Ort, Kaleb",False,5,0.6242475228280644
"Koenig, Jared","Morgan, David",False,6,0.6742138391595651
"Koenig, Jared","Littell, Zack",False,7,0.7100185979866578
"Koenig, Jared","Hendricks, Kyle",False,8,0.720765867514528
"Koenig, Jared","Duran, Jhoan",False,9,0.7403671180261631
"Koenig, Jared","Soroka, Michael",False,10,0.7603927821321254
"Gray, Sonny","Pfaadt, Brandon",True,1,0.46767639831458707
"Gray, Sonny","Quintana, Jose",False,2,0.4757565031320823
"Gray, Sonny","McGreevy, Michael",True,3,0.48213437243113805
"Gray, Sonny","Horton, Cade",True,4,0.5309266951808582
"Gray, Sonny","Lorenzen, Michael",True,5,0.5387903752500035
"Gray, Sonny","Fitts, Richard",True,6,0.5850041416445085
"Gray, Sonny","Kelly, Merrill",True,7,0.6045775703890811
"Gray, Sonny","Mlodzinski, Carmen",True,8,0.6051548140216021
"Gray, Sonny","Blackburn, Paul",True,9,0.6626967560863977
"Gray, Sonny","Cabrera, Edward",True,10,0.6771640626638539
"Pfaadt, Brandon","Lorenzen, Michael",True,1,0.45868106618640464
"Pfaadt, Brandon","Gray, Sonny",True,2,0.46767639831458707
"Pfaadt, Brandon","McGreevy, Michael",True,3,0.490784366327786
"Pfaadt, Brandon","Quintana, Jose",False,4,0.5373279221445538
"Pfaadt, Brandon","Kelly, Merrill",True,5,0.5420357446267483
"Pfaadt, Brandon","López, Pablo",True,6,0.566614778721344
"Pfaadt, Brandon","Rea, Colin",True,7,0.5713078148542671
"Pfaadt, Brandon","Mlodzinski, Carmen",True,8,0.5760215066953268
"Pfaadt, Brandon","Blackburn, Paul",True,9,0.6677552747248771
"Pfaadt, Brandon","Vásquez, Randy",True,10,0.6961883672232061
"Long, Sam","Kremer, Dean",False,1,0.48771967955078976
"Long, Sam","Young, Brandon",False,2,0.5540576228803695
"Long, Sam","Thornton, Trent",False,3,0.7582686269766737
"Long, Sam","Mikolas, Miles",False,4,0.7616616211151699
"Long, Sam","Leiter, Jack",False,5,0.7670599772053294
"Long, Sam","Wacha, Michael",False,6,0.8055394106017537
"Long, Sam","Thielbar, Caleb",True,7,0.8196264728222065
"Long, Sam","Schlittler, Cam",False,8,0.8219745449292971
"Long, Sam","Wrobleski, Justin",True,9,0.8266315174650352
"Long, Sam","Boushley, Caleb",False,10,0.8322021381604223
"Stratton, Chris","Canning, Griffin",True,1,0.5440252187483114
"Stratton, Chris","Gillispie, Connor",True,2,0.6533624436184646
"Stratton, Chris","Pressly, Ryan",True,3,0.6609339433000481
"Stratton, Chris","Jax, Griffin",True,4,0.673357942793137
"Stratton, Chris","Cabrera, Edward",True,5,0.69494457830218
"Stratton, Chris","Misiorowski, Jacob",True,6,0.7391911916369913
"Stratton, Chris","Early, Connelly",False,7,0.7436983041777613
"Stratton, Chris","Berríos, José",True,8,0.7451582720818377
"Stratton, Chris","Ort, Kaleb",True,9,0.7869970534244565
"Stratton, Chris","Duran, Jhoan",True,10,0.7898119756729824
"Irvin, Jake","Crochet, Garrett",False,1,0.4061817464716756
"Irvin, Jake","Koenig, Jared",False,2,0.48624608566380356
"Irvin, Jake","Cleavinger, Garrett",False,3,0.524082495901631
"Irvin, Jake","Hendricks, Kyle",True,4,0.6615277896703203
"Irvin, Jake","Barlow, Scott",True,5,0.662678347948023
"Irvin, Jake","Soroka, Michael",True,6,0.6848018675456999
"Irvin, Jake","Tidwell, Blade",True,7,0.707714709383775
"Irvin, Jake","Trivino III, Lou",True,8,0.7133590303794108
"Irvin, Jake","Morales, Luis",True,9,0.7370782719735659
"Irvin, Jake","Ober, Bailey",True,10,0.7727374178824105
"Ferguson, Caleb","Ashcraft, Braxton",False,1,0.33819557329899885
"Ferguson, Caleb","Thornton, Trent",False,2,0.5169442650608943
"Ferguson, Caleb","Snell, Blake",True,3,0.5428760498326504
"Ferguson, Caleb","Crismatt, Nabil",False,4,0.5798955619153587
"Ferguson, Caleb","Gore, MacKenzie",True,5,0.5923304619367552
"Ferguson, Caleb","Morgan, David",False,6,0.6054587561167772
"Ferguson, Caleb","Abel, Mick",False,7,0.6295590073127034
"Ferguson, Caleb","Misiorowski, Jacob",False,8,0.660866042048503
"Ferguson, Caleb","Hall, DL",True,9,0.6742515107820024
"Ferguson, Caleb","Schlittler, Cam",False,10,0.7146587488850873
"Gordon, Colton","Heaney, Andrew",True,1,0.5696118190835725
"Gordon, Colton","Hicks, Jordan",False,2,0.687965595711847
"Gordon, Colton","Barlow, Scott",False,3,0.7176971104148624
"Gordon, Colton","Dollander, Chase",False,4,0.7568564903293272
"Gordon, Colton","Bibee, Tanner",False,5,0.7799884380507272
"Gordon, Colton","Cleavinger, Garrett",True,6,0.786967960159751
"Gordon, Colton","Bivens, Spencer",False,7,0.7966517292477902
"Gordon, Colton","Irvin, Jake",False,8,0.800327493528693
"Gordon, Colton","Yarbrough, Ryan",True,9,0.8141000783994615
"Gordon, Colton","Eflin, Zach",False,10,0.83186190179597
"Richardson, Lyon","deGrom, Jacob",True,1,0.19501207780467356
"Richardson, Lyon","Scherzer, Max",True,2,0.2667922674716045
"Richardson, Lyon","Snell, Blake",False,3,0.5827760103904822
"Richardson, Lyon","Suarez, Ranger",False,4,0.6302688965906975
"Richardson, Lyon","Bowlan, Jonathan",True,5,0.6445749200665513
"Richardson, Lyon","Crismatt, Nabil",True,6,0.664531447394917
"Richardson, Lyon","Peralta, Freddy",True,7,0.6706551394912598
"Richardson, Lyon","Morgan, David",True,8,0.7126225766300447
"Richardson, Lyon","Wrobleski, Justin",False,9,0.7199666913224023
"Richardson, Lyon","Francis, Bowden",True,10,0.7359484820871468
"Heaney, Andrew","Gordon, Colton",True,1,0.5696118190835725
"Heaney, Andrew","Dollander, Chase",False,2,0.7607872382034134
"Heaney, Andrew","Rocker, Kumar",False,3,0.9331948930275934
"Heaney, Andrew","Bibee, Tanner",False,4,0.9388007868125983
"Heaney, Andrew","Ashby, Aaron",True,5,0.9691628172853259
"Heaney, Andrew","Bowlan, Jonathan",False,6,1.052530408638863
"Heaney, Andrew","Hicks, Jordan",False,7,1.0699660039256313
"Heaney, Andrew","Burnes, Corbin",False,8,1.1073576699829952
"Heaney, Andrew","Suarez, Ranger",True,9,1.1147993557070812
"Heaney, Andrew","Cleavinger, Garrett",True,10,1.1150278892616134
"Ashby, Aaron","Bowlan, Jonathan",False,1,0.811025674873355
"Ashby, Aaron","Heaney, Andrew",True,2,0.9691628172853259
"Ashby, Aaron","Soroka, Michael",False,3,0.9921835774976501
"Ashby, Aaron","Ragans, Cole",True,4,1.010220849199109
"Ashby, Aaron","Abbott, Andrew",True,5,1.0236514571447621
"Ashby, Aaron","Hendricks, Kyle",False,6,1.028863522027822
"Ashby, Aaron","Burnes, Corbin",False,7,1.0695022923588648
"Ashby, Aaron","Williams, Gavin",False,8,1.076410660230784
"Ashby, Aaron","Abel, Mick",False,9,1.101421709643754
"Ashby, Aaron","Wrobleski, Justin",True,10,1.1024537085554162
"Trivino III, Lou","Kelly, Zack",True,1,0.39228513810426174
"Trivino III, Lou","Ryan, Joe",True,2,0.49091312729738196
"Trivino III, Lou","Walter, Brandon",False,3,0.6059224927184939
"Trivino III, Lou","Wilson, Bryse",True,4,0.7084317067659569
"Trivino III, Lou","Irvin, Jake",True,5,0.7133590303794108
"Trivino III, Lou","Cannon, Jonathan",True,6,0.7313520996157007
"Trivino III, Lou","Alexander, Jason",True,7,0.7395179517244203
"Trivino III, Lou","Barlow, Scott",True,8,0.7609650626402884
"Trivino III, Lou","Cleavinger, Garrett",False,9,0.76164216025393
"Trivino III, Lou","Sands, Cole",True,10,0.7621234267978051
"Barlow, Scott","Koenig, Jared",False,1,0.5472152646529541
"Barlow, Scott","Bivens, Spencer",True,2,0.5490314889662585
"Barlow, Scott","Littell, Zack",True,3,0.624190347348571
"Barlow, Scott","Holmes, Clay",True,4,0.6349419341739839
"Barlow, Scott","Horton, Cade",True,5,0.6508088110791382
"Barlow, Scott","Irvin, Jake",True,6,0.662678347948023
"Barlow, Scott","Messick, Parker",False,7,0.66925990225276
"Barlow, Scott","Sands, Cole",True,8,0.6811109465072721
"Barlow, Scott","Phillips, Tyler",True,9,0.6814783487244767
"Barlow, Scott","Hicks, Jordan",True,10,0.6824174269390609
"Peralta, Freddy","deGrom, Jacob",True,1,0.6038016087793374
"Peralta, Freddy","Richardson, Lyon",True,2,0.6706551394912598
"Peralta, Freddy","Smith, Shane",True,3,0.7039778271736379
"Peralta, Freddy","Scherzer, Max",True,4,0.7721318080593368
"Peralta, Freddy","Snell, Blake",False,5,0.792036325054289
"Peralta, Freddy","Morgan, David",True,6,0.8003857218686455
"Peralta, Freddy","Misiorowski, Jacob",True,7,0.8068857315085467
"Peralta, Freddy","Hall, DL",False,8,0.8356566590196015
"Peralta, Freddy","Burnes, Corbin",True,9,0.8516013436024769
"Peralta, Freddy","Littell, Zack",True,10,0.859230900127907
"Bummer, Aaron","García, Yimi",False,1,0.4426185989095999
"Bummer, Aaron","Bergert, Ryan",False,2,0.659563497135396
"Bummer, Aaron","Teng, Kai-Wei",False,3,0.6631330203664498
"Bummer, Aaron","King, Michael",False,4,0.70100491433421
"Bummer, Aaron","Funderburk, Kody",True,5,0.7393819681442367
"Bummer, Aaron","Evans, Logan",False,6,0.7511195914932427
"Bummer, Aaron","Berríos, José",False,7,0.7630857851975033
"Bummer, Aaron","Keller, Brad",False,8,0.7652145908268034
"Bummer, Aaron","Blackburn, Paul",False,9,0.7901458826766954
"Bummer, Aaron","Jax, Griffin",False,10,0.7988460601302075
"Bivens, Spencer","Barlow, Scott",True,1,0.5490314889662585
"Bivens, Spencer","Eflin, Zach",True,2,0.6527983376631766
"Bivens, Spencer","Messick, Parker",False,3,0.6874820041226666
"Bivens, Spencer","Hicks, Jordan",True,4,0.7025168982191143
"Bivens, Spencer","Gordon, Colton",False,5,0.7966517292477902
"Bivens, Spencer","Littell, Zack",True,6,0.7986232080237435
"Bivens, Spencer","Schwellenbach, Spencer",True,7,0.8060835380600753
"Bivens, Spencer","Burnes, Corbin",True,8,0.8108844137356315
"Bivens, Spencer","Rea, Colin",True,9,0.8135858498586993
"Bivens, Spencer","Trivino III, Lou",True,10,0.8208399766956969
"Webb, Jacob","Bazardo, Eduard",True,1,0.5732930835957605
"Webb, Jacob","Wilson, Steven",True,2,0.7371487985115434
"Webb, Jacob","Ramírez, Yohan",True,3,0.7793126093059198
"Webb, Jacob","Blubaugh, AJ",True,4,0.7905199924342923
"Webb, Jacob","Payamps, Joel",True,5,0.9263247074116984
"Webb, Jacob","Miller, Shelby",True,6,0.9482863591506082
"Webb, Jacob","Matz, Steven",False,7,1.0595476709462768
"Webb, Jacob","Devenski, Chris",True,8,1.1083938641528461
"Webb, Jacob","González, Wikelman",True,9,1.118683395039139
"Webb, Jacob","Gillispie, Connor",True,10,1.1215639661684598
"Glasnow, Tyler","Casparius, Ben",True,1,0.4890202749841982
"Glasnow, Tyler","Gore, MacKenzie",False,2,0.5217732413621876
"Glasnow, Tyler","Cantillo, Joey",False,3,0.5602517608306469
"Glasnow, Tyler","Woods Richardson, Simeon",True,4,0.5613863522817345
"Glasnow, Tyler","Pivetta, Nick",True,5,0.5912997999050545
"Glasnow, Tyler","Thornton, Trent",True,6,0.6961447352708952
"Glasnow, Tyler","Thielbar, Caleb",False,7,0.729252411290517
"Glasnow, Tyler","Slaten, Justin",True,8,0.7307114782747814
"Glasnow, Tyler","Pallante, Andre",True,9,0.7377092089318349
"Glasnow, Tyler","Kershaw, Clayton",False,10,0.7395008435900247
"Slaten, Justin","Gore, MacKenzie",False,1,0.7263548996921005
"Slaten, Justin","Glasnow, Tyler",True,2,0.7307114782747814
"Slaten, Justin","Knack, Landon",True,3,0.7379639576292424
"Slaten, Justin","Cantillo, Joey",False,4,0.7672455380367958
"Slaten, Justin","Pivetta, Nick",True,5,0.7684399160927675
"Slaten, Justin","Gallen, Zac",True,6,0.7761775091404787
"Slaten, Justin","Woods Richardson, Simeon",True,7,0.8462017509822938
"Slaten, Justin","Miller, Bryce",True,8,0.8836426539349554
"Slaten, Justin","Bradley, Taj",True,9,0.9124937163239539
"Slaten, Justin","Thornton, Trent",True,10,0.9185505737038191
"Rogers, Taylor","Davis, Noah",False,1,0.5219484688209723
"Rogers, Taylor","Lawrence, Justin",False,2,1.1694041365056
"Rogers, Taylor","Bruihl, Justin",True,3,1.2546561706135664
"Rogers, Taylor","Guenther, Sean",True,4,1.262032334366378
"Rogers, Taylor","Garcia, Brandyn",True,5,1.345461086657983
"Rogers, Taylor","Zuber, Tyler",False,6,1.5853212216924728
"Rogers, Taylor","Gibson, Kyle",False,7,2.030445486682538
"Rogers, Taylor","Harrison, Kyle",True,8,2.037891263872861
"Rogers, Taylor","Young, Danny",True,9,2.0715219330697936
"Rogers, Taylor","Sproat, Brandon",False,10,2.1016920668612245
"Blubaugh, AJ","Devenski, Chris",True,1,0.5432564184210311
"Blubaugh, AJ","Miller, Shelby",True,2,0.5470071571604517
"Blubaugh, AJ","Anderson, Grant",True,3,0.6070523831598276
"Blubaugh, AJ","Sandlin, Nick",True,4,0.6353731907201402
"Blubaugh, AJ","Bazardo, Eduard",True,5,0.6472511878195603
"Blubaugh, AJ","Wilson, Steven",True,6,0.7081492514815361
"Blubaugh, AJ","González, Wikelman",True,7,0.77400202579114
"Blubaugh, AJ","Bird, Jake",True,8,0.7786934216810503
"Blubaugh, AJ","Moll, Sam",False,9,0.7788057412145205
"Blubaugh, AJ","Webb, Jacob",True,10,0.7905199924342923
"Soroka, Michael","Hendricks, Kyle",True,1,0.28719178504233184
"Soroka, Michael","Crochet, Garrett",False,2,0.6438358004207636
"Soroka, Michael","Irvin, Jake",True,3,0.6848018675456999
"Soroka, Michael","Cabrera, Edward",True,4,0.6889948248750078
"Soroka, Michael","Soriano, José",True,5,0.742429847738154
"Soroka, Michael","Abel, Mick",True,6,0.742598745526445
"Soroka, Michael","Snell, Blake",False,7,0.7428459129697864
"Soroka, Michael","Bowlan, Jonathan",True,8,0.744937570865979
"Soroka, Michael","Koenig, Jared",False,9,0.7603927821321254
"Soroka, Michael","Abbott, Andrew",False,10,0.7662735612148043
"Snell, Blake","Crismatt, Nabil",False,1,0.5278696278519975
"Snell, Blake","Ferguson, Caleb",True,2,0.5428760498326504
"Snell, Blake","Abel, Mick",False,3,0.5463779210931491
"Snell, Blake","Morgan, David",False,4,0.575580243819235
"Snell, Blake","Richardson, Lyon",False,5,0.5827760103904822
"Snell, Blake","Hendricks, Kyle",False,6,0.6118955860189399
"Snell, Blake","Scherzer, Max",False,7,0.6129394136437178
"Snell, Blake","Blanco, Ronel",False,8,0.6479588483463748
"Snell, Blake","Ort, Kaleb",False,9,0.6499138274343281
"Snell, Blake","deGrom, Jacob",False,10,0.6610340755417912
"Rocker, Kumar","Suarez, Ranger",False,1,0.7114029061008614
"Rocker, Kumar","Dollander, Chase",True,2,0.7652593238595852
"Rocker, Kumar","Schwellenbach, Spencer",True,3,0.7728583355680688
"Rocker, Kumar","Oviedo, Johan",True,4,0.9052573795944898
"Rocker, Kumar","Heaney, Andrew",False,5,0.9331948930275934
"Rocker, Kumar","Bowlan, Jonathan",True,6,0.9785889913292007
"Rocker, Kumar","Richardson, Lyon",True,7,0.9825457080086719
"Rocker, Kumar","Burnes, Corbin",True,8,0.9875705227623643
"Rocker, Kumar","Wacha, Michael",True,9,1.0190233012232708
"Rocker, Kumar","Gordon, Colton",False,10,1.0378656436428408
"Misiorowski, Jacob","Ashcraft, Braxton",True,1,0.45272618085736316
"Misiorowski, Jacob","Baz, Shane",True,2,0.6403896356420966
"Misiorowski, Jacob","Smith, Shane",True,3,0.6556620585886063
"Misiorowski, Jacob","Ferguson, Caleb",False,4,0.660866042048503
"Misiorowski, Jacob","Early, Connelly",False,5,0.7031171340070571
"Misiorowski, Jacob","Ort, Kaleb",True,6,0.7201979421908405
"Misiorowski, Jacob","Canning, Griffin",True,7,0.7212459379537355
"Misiorowski, Jacob","Stratton, Chris",True,8,0.7391911916369913
"Misiorowski, Jacob","Houser, Adrian",True,9,0.7650787272420209
"Misiorowski, Jacob","Morgan, David",True,10,0.7820875890560962
"Brzykcy, Zach","Gonsolin, Tony",True,1,0.9635720687389051
"Brzykcy, Zach","Knack, Landon",True,2,0.9948282552155421
"Brzykcy, Zach","Baz, Shane",True,3,1.0535701610748176
"Brzykcy, Zach","Ashcraft, Braxton",True,4,1.0596842736732937
"Brzykcy, Zach","Pressly, Ryan",True,5,1.1623038710867666
"Brzykcy, Zach","Gallen, Zac",True,6,1.167701336654126
"Brzykcy, Zach","Ferguson, Caleb",False,7,1.176653502541403
"Brzykcy, Zach","Slaten, Justin",True,8,1.1784874878450744
"Brzykcy, Zach","Beck, Tristan",True,9,1.1954944938074397
"Brzykcy, Zach","Gore, MacKenzie",False,10,1.2144215977801864
"Smith, Shane","Houser, Adrian",True,1,0.45130350841847217
"Smith, Shane","Hall, DL",False,2,0.5100424530615817
"Smith, Shane","Fitts, Richard",True,3,0.5199683058054021
"Smith, Shane","Kremer, Dean",True,4,0.6055716287716547
"Smith, Shane","Leiter, Jack",True,5,0.6104427464679352
"Smith, Shane","Misiorowski, Jacob",True,6,0.6556620585886063
"Smith, Shane","Peralta, Freddy",True,7,0.7039778271736379
"Smith, Shane","Miller, Bryce",True,8,0.7065614438077807
"Smith, Shane","Schlittler, Cam",True,9,0.7102256712440713
"Smith, Shane","Cavalli, Cade",True,10,0.7395167579456848
"Leiter Jr., Mark","Murphy, Chris",False,1,0.759196642659916
"Leiter Jr., Mark","Detmers, Reid",False,2,0.8658823003266374
"Leiter Jr., Mark","Smith-Shawver, AJ",True,3,1.099242259397266
"Leiter Jr., Mark","Rodríguez, Elvin",True,4,1.3757914613031765
"Leiter Jr., Mark","Bednar, David",True,5,1.4059932663154964
"Leiter Jr., Mark","Brown, McCade",True,6,1.4226454769188308
"Leiter Jr., Mark","Strider, Spencer",True,7,1.4868741769382672
"Leiter Jr., Mark","Kranick, Max",True,8,1.5175237451997097
"Leiter Jr., Mark","Sabrowski, Erik",False,9,1.659671831518251
"Leiter Jr., Mark","Flaherty, Jack",True,10,1.6659312055336855
"Thornton, Trent","Gore, MacKenzie",False,1,0.23247772299753508
"Thornton, Trent","Ferguson, Caleb",False,2,0.5169442650608943
"Thornton, Trent","Ashcraft, Braxton",True,3,0.6645920019129938
"Thornton, Trent","Casparius, Ben",True,4,0.6859666079342163
"Thornton, Trent","Woods Richardson, Simeon",True,5,0.6860616216410972
"Thornton, Trent","Glasnow, Tyler",True,6,0.6961447352708952
"Thornton, Trent","Schlittler, Cam",True,7,0.6969094981506161
"Thornton, Trent","Kremer, Dean",True,8,0.7514095150737197
"Thornton, Trent","Long, Sam",False,9,0.7582686269766737
"Thornton, Trent","Birdsong, Hayden",True,10,0.7833909370988926
"Gallen, Zac","Gonsolin, Tony",True,1,0.5547960165090076
"Gallen, Zac","Birdsong, Hayden",True,2,0.6794655507534708
"Gallen, Zac","Miller, Bryce",True,3,0.7093208880738808
"Gallen, Zac","Gore, MacKenzie",False,4,0.732281819795057
"Gallen, Zac","Slaten, Justin",True,5,0.7761775091404787
"Gallen, Zac","Ashcraft, Braxton",True,6,0.7875280456877793
"Gallen, Zac","Misiorowski, Jacob",True,7,0.8006877590508882
"Gallen, Zac","Thornton, Trent",True,8,0.801373293376154
"Gallen, Zac","Schlittler, Cam",True,9,0.8063716362849719
"Gallen, Zac","Woods Richardson, Simeon",True,10,0.8600191909420997
"Miller, Bryce","Bieber, Shane",True,1,0.4708279141727991
"Miller, Bryce","Brown, Hunter",True,2,0.6354401833743714
"Miller, Bryce","Cavalli, Cade",True,3,0.6722153069101082
"Miller, Bryce","Smith, Shane",True,4,0.7065614438077807
"Miller, Bryce","Gallen, Zac",True,5,0.7093208880738808
"Miller, Bryce","Baz, Shane",True,6,0.7907981836832034
"Miller, Bryce","Bradley, Taj",True,7,0.8227253821066584
"Miller, Bryce","Ashcraft, Braxton",True,8,0.8383787188106097
"Miller, Bryce","Bradish, Kyle",True,9,0.8458261281826928
"Miller, Bryce","Houser, Adrian",True,10,0.8496231729764174
"Walter, Brandon","Wilson, Bryse",False,1,0.3710119775481107
"Walter, Brandon","Kelly, Zack",False,2,0.5124514034446699
"Walter, Brandon","Ryan, Joe",False,3,0.5125652760306113
"Walter, Brandon","Funderburk, Kody",True,4,0.5175746892275198
"Walter, Brandon","Weissert, Greg",False,5,0.5477190061171898
"Walter, Brandon","DeSclafani, Anthony",False,6,0.5627241015140209
"Walter, Brandon","Trivino III, Lou",False,7,0.6059224927184939
"Walter, Brandon","Cannon, Jonathan",False,8,0.6453781839214051
"Walter, Brandon","García, Yimi",False,9,0.672047232803363
"Walter, Brandon","Sands, Cole",False,10,0.7188752576087452
"Bazardo, Eduard","Ramírez, Yohan",True,1,0.5573008049129986
"Bazardo, Eduard","Webb, Jacob",True,2,0.5732930835957605
"Bazardo, Eduard","Blubaugh, AJ",True,3,0.6472511878195603
"Bazardo, Eduard","González, Wikelman",True,4,0.7286929429182395
"Bazardo, Eduard","Payamps, Joel",True,5,0.7474655366735533
"Bazardo, Eduard","Henry, Cole",True,6,0.8055815557376895
"Bazardo, Eduard","Matz, Steven",False,7,0.8156957914978762
"Bazardo, Eduard","Wilson, Steven",True,8,0.8742729121133567
"Bazardo, Eduard","Miller, Shelby",True,9,0.9403656822771473
"Bazardo, Eduard","Thompson, Ryan",True,10,0.9472818293889216
"Quintana, Jose","Horton, Cade",False,1,0.32738568014751884
"Quintana, Jose","Mlodzinski, Carmen",False,2,0.44833721995209347
"Quintana, Jose","Gray, Sonny",False,3,0.4757565031320823
"Quintana, Jose","Pfaadt, Brandon",False,4,0.5373279221445538
"Quintana, Jose","Fitts, Richard",False,5,0.5506925725001668
"Quintana, Jose","Kelly, Merrill",False,6,0.6075713904256835
"Quintana, Jose","McGreevy, Michael",False,7,0.6082907405792355
"Quintana, Jose","Duran, Jhoan",False,8,0.6222095515237562
"Quintana, Jose","Phillips, Tyler",False,9,0.6784071197615632
"Quintana, Jose","Keller, Brad",False,10,0.7152845418278126
"Bruihl, Justin","Lawrence, Justin",False,1,0.9406088309418102
"Bruihl, Justin","Young, Danny",True,2,0.9420802654645466
"Bruihl, Justin","Garcia, Brandyn",True,3,1.1238956318025972
"Bruihl, Justin","Davis, Noah",False,4,1.1820864391168175
"Bruihl, Justin","Rogers, Taylor",True,5,1.2546561706135664
"Bruihl, Justin","Walker, Ryan",False,6,1.8842666000020103
"Bruihl, Justin","Sproat, Brandon",False,7,1.900140206817894
"Bruihl, Justin","McFarland, T.J.",True,8,1.9130877771739272
"Bruihl, Justin","Guenther, Sean",True,9,2.0457098297461744
"Bruihl, Justin","Backhus, Kyle",True,10,2.217207995679904
"Phillips, Connor","Harrison, Kyle",False,1,0.34071661398406566
"Phillips, Connor","Hudson, Bryan",False,2,0.5820762278818826
"Phillips, Connor","Peralta, Luis",False,3,0.7443230988644763
"Phillips, Connor","Zuber, Tyler",True,4,1.096092159367787
"Phillips, Connor","McGee, Easton",True,5,1.109496326319311
"Phillips, Connor","Johnson, Pierce",True,6,1.1173412558686422
"Phillips, Connor","Sims, Lucas",True,7,1.3234036637707676
"Phillips, Connor","Abreu, Bryan",True,8,1.4262665525394933
"Phillips, Connor","Miller, Mason",True,9,1.4298678681292658
"Phillips, Connor","Guenther, Sean",False,10,1.5769529704960352
"Gore, MacKenzie","Thornton, Trent",False,1,0.23247772299753508
"Gore, MacKenzie","Glasnow, Tyler",False,2,0.5217732413621876
"Gore, MacKenzie","Ferguson, Caleb",True,3,0.5923304619367552
"Gore, MacKenzie","Woods Richardson, Simeon",False,4,0.6179429532974197
"Gore, MacKenzie","Casparius, Ben",False,5,0.6448643562169106
"Gore, MacKenzie","Ashcraft, Braxton",False,6,0.6856282867152187
"Gore, MacKenzie","Schlittler, Cam",False,7,0.6927948158240973
"Gore, MacKenzie","Slaten, Justin",False,8,0.7263548996921005
"Gore, MacKenzie","Gallen, Zac",False,9,0.732281819795057
"Gore, MacKenzie","Birdsong, Hayden",False,10,0.766501414858031
"Casparius, Ben","Pallante, Andre",True,1,0.4713950973530651
"Casparius, Ben","Glasnow, Tyler",True,2,0.4890202749841982
"Casparius, Ben","Thielbar, Caleb",False,3,0.5915046619585773
"Casparius, Ben","Gore, MacKenzie",False,4,0.6448643562169106
"Casparius, Ben","Woods Richardson, Simeon",True,5,0.6849725202400225
"Casparius, Ben","Thornton, Trent",True,6,0.6859666079342163
"Casparius, Ben","Kershaw, Clayton",False,7,0.6974347284208263
"Casparius, Ben","Pivetta, Nick",True,8,0.8164108836600126
"Casparius, Ben","Cantillo, Joey",False,9,0.8762790741843123
"Casparius, Ben","Gomber, Austin",False,10,0.9081360331955155
"Matz, Steven","Ramírez, Yohan",False,1,0.46360202417047197
"Matz, Steven","Avila, Luinder",False,2,0.6629361866853121
"Matz, Steven","Bazardo, Eduard",False,3,0.8156957914978762
"Matz, Steven","Thompson, Ryan",False,4,0.8315183063637877
"Matz, Steven","González, Wikelman",False,5,0.9426669509357881
"Matz, Steven","Wilson, Steven",False,6,0.9578584883862036
"Matz, Steven","Sasaki, Roki",False,7,0.9588111320317106
"Matz, Steven","Bird, Jake",False,8,0.9623715702798352
"Matz, Steven","Valdez, Framber",True,9,0.983560186461199
"Matz, Steven","Reynolds, Sean",False,10,0.9847762623119091
"Pallante, Andre","Casparius, Ben",True,1,0.4713950973530651
"Pallante, Andre","Kershaw, Clayton",False,2,0.501639514272969
"Pallante, Andre","Thielbar, Caleb",False,3,0.651351929728785
"Pallante, Andre","Woods Richardson, Simeon",True,4,0.7276492327154491
"Pallante, Andre","Glasnow, Tyler",True,5,0.7377092089318349
"Pallante, Andre","Long, Sam",False,6,0.8404250629776872
"Pallante, Andre","Gore, MacKenzie",False,7,0.8864429477978895
"Pallante, Andre","Thornton, Trent",True,8,0.8877737291874415
"Pallante, Andre","Gomber, Austin",False,9,0.9685789829883795
"Pallante, Andre","Lauer, Eric",False,10,1.0163144109306788
"Barnett, Mason","Woods Richardson, Simeon",True,1,0.9361166441547507
"Barnett, Mason","Birdsong, Hayden",True,2,0.9922766275803349
"Barnett, Mason","Thielbar, Caleb",False,3,1.0054490745927325
"Barnett, Mason","Kershaw, Clayton",False,4,1.0098065217039978
"Barnett, Mason","Glasnow, Tyler",True,5,1.0163287207622342
"Barnett, Mason","Casparius, Ben",True,6,1.042549060475503
"Barnett, Mason","Rodríguez, Elvin",True,7,1.0767503647820016
"Barnett, Mason","Pivetta, Nick",True,8,1.094772781903815
"Barnett, Mason","Pallante, Andre",True,9,1.1172738490496403
"Barnett, Mason","Gore, MacKenzie",False,10,1.1291115477909477
"Suarez, Ranger","Richardson, Lyon",False,1,0.6302688965906975
"Suarez, Ranger","Hicks, Jordan",False,2,0.6669158435018164
"Suarez, Ranger","deGrom, Jacob",False,3,0.6992089385927432
"Suarez, Ranger","Dollander, Chase",False,4,0.7075288265948135
"Suarez, Ranger","Schwellenbach, Spencer",False,5,0.7097851708741252
"Suarez, Ranger","Rocker, Kumar",False,6,0.7114029061008614
"Suarez, Ranger","Scherzer, Max",False,7,0.7348039495120119
"Suarez, Ranger","Oviedo, Johan",False,8,0.7457759433982509
"Suarez, Ranger","Senga, Kodai",False,9,0.7626755715403589
