player_name,pitcher_effectiveness,pitcher_command,trusted_velocity_score,trusted_movement_score,trusted_tunneling_score,raw_tunneling_score,pitcher_effectiveness_contribution,pitcher_command_contribution,trusted_velocity_score_contribution,trusted_movement_score_contribution,paom_score,paom_confidence,effectiveness_confidence,movement_confidence,command_confidence,velocity_confidence
"Miller, Shelby",84.74945533769062,88.01742919389977,49.89106753812636,87.7995642701525,,,58.41724888214851,14.073506110462658,6.310167858515438,2.1364312021929113,80.93735405331952,28.093351858951422,28.093351858951422,75.0,83.78287900526065,75.0
"Baz, Shane",91.28540305010894,37.03703703703704,74.94553376906318,95.42483660130719,0.0220957466108196,0.036826244351366,62.92243517126024,5.922019897966961,9.479029446852886,2.3219773363784,80.64546185245848,44.7627119572474,44.7627119572474,100.0,97.80770174147658,100.0
"Iglesias, Raisel",86.49237472766885,93.4640522875817,43.57298474945534,23.311546840958606,-0.0153494632192754,-0.1534946321927542,59.618631892578314,14.944391389575447,5.511063631891213,0.5672410387956366,80.64132795284063,28.432166911429587,28.432166911429587,100.0,83.90006915629324,100.0
"Lee, Dylan",92.81045751633987,88.23529411764706,13.507625272331156,11.328976034858387,,,63.9736453053863,14.108341521627171,1.7084297258862762,0.27566854221844017,80.06608509511818,34.41682028375678,34.41682028375678,75.0,93.1990320629159,75.0
"Chafin, Andrew",96.51416122004358,75.81699346405229,4.57516339869281,27.233115468409586,,,66.5265842025496,12.122723085250014,0.5786616813485773,0.6626647649481736,79.89063373409637,21.875,21.875,75.0,73.1136612021858,75.0
"Blanco, Ronel",95.64270152505446,38.77995642701525,47.712418300653596,61.22004357298475,,,65.9258926973347,6.200703187283053,6.034614676920879,1.4896703916034941,79.65088095314213,24.24242424242424,24.24242424242424,100.0,74.95208070617907,100.0
"Adam, Jason",87.36383442265794,31.372549019607842,93.02832244008714,99.12854030501089,-0.0113966017995752,-0.1139660179957522,60.219323397793204,5.01629920768966,11.766120854087738,2.4120997444113517,79.41384320398195,27.346339937003876,27.346339937003876,100.0,90.09009840098402,100.0
"Ohtani, Shohei",79.30283224400871,64.4880174291939,100.0,68.1917211328976,,,54.662926974555425,10.311281704695414,12.647891035190334,1.6593125714302264,79.28141228587138,25.50177095631641,25.50177095631641,100.0,66.87278582930757,100.0
"Cruz, Fernando",100.0,9.368191721132897,60.348583877995644,40.08714596949891,,,68.92935022340919,1.4979226800739958,7.632823130169331,0.9754425340037115,79.03553856765622,37.69470404984423,37.69470404984423,100.0,77.95204122076892,100.0
"Muñoz, Andrés",97.60348583877996,6.1002178649237475,76.68845315904139,44.44444444444444,,,67.27744858406822,0.975391512606323,9.699471992128535,1.081468896395419,79.0337809851985,34.64628142005701,34.64628142005701,75.0,93.34792969913613,75.0
"Henriquez, Ronny",87.7995642701525,49.01960784313725,66.23093681917211,86.27450980392157,0.0035403099998976,0.011801033332992,60.51966915040065,7.837967512015094,8.376816720474643,2.099321975355814,78.83377535824621,26.18624374155064,26.18624374155064,100.0,91.51632833186231,100.0
"Fisher, Braydon",93.02832244008714,31.808278867102395,61.00217864923747,71.0239651416122,-0.0092909744098964,-0.0929097440989645,64.12381818169001,5.085970030018683,7.7154890846476984,1.7282297069848365,78.65350700334123,25.461321405255227,25.461321405255227,75.0,92.86006458557588,75.0
"Matthews, Zebby",77.5599128540305,87.58169934640523,81.69934640522875,27.886710239651418,0.003644458861495,0.0364445886149505,53.46154396412564,14.003835288133637,10.333244309796024,0.6785687193069297,78.47719228136224,34.32924826362011,34.32924826362011,100.0,81.35550628233555,100.0
"Brash, Matt",99.12854030501089,11.546840958605664,47.49455337690632,85.83877995642702,,,68.32865871819428,1.8462767917191112,6.007059358761422,2.088719339116643,78.27071420779144,35.8974358974359,35.8974358974359,75.0,85.04528985507247,75.0
"Greene, Hunter",80.17429193899783,79.95642701525054,73.63834422657952,30.718954248366014,0.0147978969529393,0.1479789695293935,55.26361847977033,12.784595897375732,9.31369753789615,0.7474858548615398,78.10939776990375,45.50190494075109,45.50190494075109,75.0,95.98014509354715,75.0
"Varland, Louis",78.64923747276688,89.97821350762527,69.06318082788671,29.411764705882355,0.0121718480373536,0.1217184803735367,54.212408345644256,14.387024810943263,8.735035856547572,0.7156779461440275,78.05014695927912,38.09889949393454,38.09889949393454,100.0,86.48304004080592,100.0
"Miller, Mason",96.29629629629629,3.2679738562091507,69.71677559912854,79.30283224400871,0.0174551944336049,0.1745519443360489,66.37641132624587,0.522531167467673,8.817701811025941,1.9296797955290814,77.64632410026857,30.8255639054283,30.8255639054283,50.0,100.0,50.0
"Luzardo, Jesús",85.62091503267973,73.20261437908496,53.15904139433552,4.793028322440087,0.0029711117712394,0.0049518529520658,59.01794038736341,11.704698151275874,6.72349763090728,0.11662899863087854,77.56276516817744,43.82631845167528,43.82631845167528,100.0,97.88842666666667,100.0
"King, Michael",86.9281045751634,73.63834422657952,32.46187363834422,69.93464052287581,-0.011358597526733,-0.1135859752673309,59.91897764518576,11.774368973604899,4.105742405758953,1.7017231163869095,77.50081214093652,27.853998151399495,27.853998151399495,100.0,89.05492730210015,100.0
"Gaddis, Hunter",76.68845315904139,87.36383442265794,75.59912854030502,44.008714596949886,-0.0082506690571641,-0.0825066905716417,52.86085245891074,13.968999876969123,9.561695401331255,1.0708662601562484,77.46241399736736,36.03565339279351,36.03565339279351,75.0,93.05406240346001,75.0
"Rodríguez, Randy",94.55337690631809,20.697167755991288,54.68409586056645,76.47058823529412,0.0094371107017695,0.0943711070176957,65.17502831581609,3.309364060628596,6.916384858023473,1.8607626599744713,77.26153989444263,29.5197383814918,29.5197383814918,50.0,100.0,50.0
"Uceta, Edwin",96.07843137254902,60.78431372549019,5.010893246187364,25.272331154684096,-0.0047733175209334,-0.0477331752093344,66.22623844994216,9.719079714898717,0.6337723176674895,0.6149529018719051,77.19404338438027,36.644051647356335,36.644051647356335,75.0,94.05555555555554,75.0
