player_name,season,p_throws,total_pitches,release_x,release_z,extension,avg_velo,map_x,map_y
"Armstrong, Shawn",2024,R,1109.0,-1.5688464400000002,5.79961844,6.58818786,91.78660616000002,-0.8974405570342282,0.46592588553470515
"Arrighetti, Spencer",2024,R,2505.0,-1.6889203400000001,5.05939102,7.11149542,87.64940864,-0.9650947932090354,-1.8423676954811212
"Ashby, Aaron",2024,L,502.0,0.90106666,6.50446269,5.23647759,90.35155497999999,2.0703463744451556,2.203852707866448
"Ashcraft, Graham",2024,R,1342.0,-0.4978454500000001,6.296579640000001,5.536622510000001,93.01049691000001,0.6275320768351974,2.208908615010519
"Assad, Javier",2024,R,2538.0,-1.4070439187837567,6.0000923484696935,6.5533225045009,87.41120545109023,0.13435031020167718,-0.12286046957396655
"Avila, Nick",2024,R,225.0,-1.47618817,6.119684589999999,6.20711084,89.12988847999999,0.21097555303851054,0.6501009306732475
"Avila, Pedro",2024,R,1471.0,-1.20173826,5.7833689900000005,6.34151141,87.32431565,0.40328586520701276,-0.30266328276367926
"Baker, Bryan",2024,R,370.0,-0.78387024,6.5516641700000005,6.469995740000001,90.35075711,0.044439145517155804,1.3647073831023533
"Banda, Anthony",2024,L,909.0,2.746013091309131,5.420232343234323,6.317483388338834,92.1235401540154,0.7649858222994843,0.2777624422266515
"Banks, Tanner",2024,L,1184.0,2.71326504,6.24802898,6.030743310000001,88.92349159,1.9880769659009805,1.0190584825033306
"Barlow, Scott",2024,R,1022.0,-1.8929525800000002,5.27079968,6.8554020200000005,83.70537086000002,0.1130607307008134,-2.1789065014391915
"Barnes, Jacob",2024,R,1117.0,-1.20884333,5.69853896,6.78754569,92.22915464,-1.1227030300974594,0.27922544491796875
"Barnes, Matt",2024,R,237.0,-1.6440901,6.4729072,6.80549776,86.20672038000001,0.14511693236780587,0.1323983927299219
"Bassitt, Chris",2024,R,2959.0,-1.7175305600000002,5.5224207,6.43004627,86.39368182999999,0.21841146446393478,-0.9506877264540758
"Basso, Brady",2024,L,350.0,2.2899906509349064,6.5789963703629635,6.419135806419359,87.47054386561342,1.777647622102204,0.9158924319393993
"Baumann, Mike",2024,R,1067.0,-1.7137331199999999,6.0962898800000005,6.65493564,92.41785881999999,-1.0580658412222954,0.9786849112909618
"Baz, Shane",2024,R,1206.0,-1.51249417,5.80079317,6.56717944,90.61136764,-0.6188632871165507,0.239571066876114
"Bazardo, Eduard",2024,R,439.0,-1.865406500650065,5.817613821382138,6.005933763376338,88.64629512951295,0.3078711229355442,0.2417849767421786
"Beck, Tristan",2024,R,242.0,-2.873068786878688,6.0521881388138805,6.821893509350935,87.6596703570357,-0.73353481823585,-0.21949876007276203
"Bednar, David",2024,R,1023.0,-1.8666809000000002,5.89800704,6.602325510000001,91.89747833000001,-1.0105626555722904,0.6151190213530798
"Beede, Tyler",2024,R,265.0,-1.9087196800000001,5.33717689,6.40451534,86.73573479,0.05337770193599873,-1.1360266187318584
"Beeks, Jalen",2024,L,1186.0,0.8461539353935393,5.986255455545554,6.531866026602661,91.18380400040003,0.2059650155894691,0.710250256914521
"Bello, Brayan",2024,R,2710.0,-1.8162579942005797,5.180040885911409,6.334594820517947,90.99502371762823,-0.7286578330995573,-0.4284702695298677
"Bellozo, Valente",2024,R,1094.0,-1.0656683800000002,6.106478810000001,5.99238364,83.28106845,1.7663569272623758,-0.4235622691063883
"Bender, Anthony",2024,R,929.0,-1.5948108689131084,5.460597500249974,5.996283501649834,90.2371516848315,-0.014487923919970532,0.06575606679017755
"Bernardino, Brennan",2024,L,860.0,3.0937038199999995,4.981809660000001,5.76572784,85.98655051,2.614078291818109,-1.2395720977931237
