player_name,total_pitches,release_x,release_z,extension,avg_velo,map_x,map_y
"De Los Santos, Enyel",1105.0,-2.027737,5.423592,6.358812,92.057705,0.6623225848623318,-0.48385649131361463
"De los Santos, Yerry",469.0,-2.128335849056604,5.967162264150943,6.496233962264151,93.00260377358491,1.3032658795668668,0.17709018998614748
"DeSclafani, Anthony",632.0,-2.017558676028084,5.475935807422267,6.552931795386158,88.25644232698095,-0.1404480301439732,-0.8818341641269478
"Detmers, Reid",1059.0,1.3869170931422725,6.066917093142272,6.240661207778914,88.6363316274309,-0.960625086002901,1.0096678606724185
"Dobbins, Hunter",741.0,-1.8055062814070353,6.1173479899497485,6.436856783919598,90.31136934673368,0.5726624500588138,0.36643082622966866
"Dodd, Dylan",478.0,2.4047163677130046,5.902965246636771,6.436298206278027,89.62325224215246,-0.9799941683382088,0.7637655257259687
"Dollander, Chase",1778.0,-2.253709,5.389134,6.168781000000001,92.18523700000001,0.6218768994721129,-0.32635252810996396
"Domínguez, Seranthony",1218.0,-1.993015690376569,5.586666317991632,6.416891213389122,93.29168723849372,1.084003509932884,-0.23763008491244023
"Doval, Camilo",1146.0,-1.4340040080160321,5.366715430861723,6.398731462925852,93.60945290581162,0.8681021781211964,-0.41740449910423716
"Dreyer, Jack",1180.0,1.3247492507492509,5.937661338661338,6.552159840159839,89.36185514485516,-0.6275897053971675,0.4590777299922433
"Dunning, Dane",258.0,-2.2950187590187587,5.681031746031746,6.8621197691197695,89.34054256854257,0.5213549268737128,-0.9568579378988528
"Duran, Jhoan",1074.0,-2.2940212314225055,6.027467091295117,6.195855626326964,96.83367303609343,2.151094322215483,0.8484796092167296
"Díaz, Alexis",361.0,-2.3408160000000002,4.942004000000001,7.61774,91.09796,1.073472566118818,-2.8965729154977558
"Díaz, Edwin",1066.0,-1.9464364364364364,4.93420920920921,7.148456456456457,93.39049749749749,1.2228578454750407,-2.1043339420429867
"Eflin, Zach",1127.0,-2.417486,5.555555,6.506609,86.21697,-0.5189057329048644,-0.9018672430300814
"Eisert, Brandon",1175.0,4.022698035160289,5.077782833505688,7.082722854188211,86.1519576008273,-2.353922834930627,-1.1838589749212336
