player_name,pitch_type,pitches,mean_release_x,mean_release_z,std_release_x,std_release_z
"Bassitt, Chris",FC,485,-2.0290103092783505,5.4109896907216495,0.5957277737960616,0.10282301399759161
"Bassitt, Chris",FF,287,-1.8368641114982576,5.39383275261324,0.48906853703474207,0.1081274819372444
"Bassitt, Chris",FS,102,-2.803137254901961,5.302843137254902,0.39394169642535776,0.10627237051376359
"Bassitt, Chris",SI,1219,-1.9522969647251844,5.429122231337162,0.5731842670747144,0.13393428034366384
"Bassitt, Chris",SL,83,-1.75,5.5286746987951805,0.48867416447402917,0.11124320844533869
"Bassitt, Chris",ST,173,-2.261271676300578,5.134566473988439,0.5337859526109054,0.12132726465449208
"Basso, Brady",FF,108,1.920462962962963,6.638425925925926,0.15101144512706005,0.07293784368344554
"Bauers, Jake",FA,63,1.2106349206349205,7.06984126984127,0.34438291243002156,0.22562095006456936
"Bautista, Félix",FS,179,-0.4007821229050279,6.912849162011174,0.22944351955847028,0.09926830421239201
"Bautista, Félix",SI,387,0.12434108527131782,7.0234883720930235,0.24557908182901028,0.08751596002000947
"Bautista, Félix",SL,57,-0.6436842105263157,6.774210526315789,0.24062887532276292,0.11839623800160358
"Baz, Shane",CH,311,-1.4469131832797428,5.732154340836013,0.26359081593446193,0.11490608495692711
"Baz, Shane",FC,400,-1.713725,5.777125,0.22140443578542796,0.08784518379393082
"Baz, Shane",FF,1194,-1.4736683417085428,5.770912897822446,0.2606557798970264,0.09876736084673096
"Baz, Shane",KC,731,-1.332859097127223,5.860341997264022,0.2438440004542655,0.09211528289812972
"Baz, Shane",SL,82,-1.2435365853658535,5.731341463414634,0.18192639911340286,0.0740997358440155
"Bazardo, Eduard",FF,177,-1.9283050847457628,5.769604519774012,0.17712494828099143,0.09854833598245132
"Bazardo, Eduard",SI,612,-1.8980882352941175,5.782957516339869,0.15662909389016602,0.12207123363385525
"Bazardo, Eduard",ST,574,-2.1703310104529616,5.883432055749129,0.20222167915025546,0.14198258902043806
"Beck, Tristan",CU,141,-2.133191489361702,6.100354609929078,0.17129055994727696,0.1271299186294851
"Beck, Tristan",FF,270,-2.518777777777778,6.012851851851852,0.1776121737457806,0.12750251946011484
"Beck, Tristan",SL,174,-2.467471264367816,5.9831609195402295,0.20365003638541146,0.14249959931498038
"Beck, Tristan",ST,232,-2.518405172413793,5.833275862068965,0.1777018992435794,0.13811831217990866
"Bednar, David",CU,403,-1.74848635235732,5.855062034739454,0.128254417891942,0.10495525520360825
"Bednar, David",FF,477,-1.6249056603773586,5.917484276729559,0.14632989633130303,0.10146180649204437
"Bednar, David",FS,217,-1.715299539170507,5.837465437788018,0.13349999184966546,0.11763302144852175
"Beeks, Jalen",CH,345,1.0843478260869566,5.989971014492753,0.1203975761373006,0.10999074630930149
"Beeks, Jalen",FC,91,1.1595604395604395,5.975494505494505,0.11752930686912928,0.09397710993479837
"Beeks, Jalen",FF,480,1.0173541666666666,5.906229166666666,0.142731625412283,0.10013638707286135
"Beeter, Clayton",FF,251,-1.2347011952191236,6.047290836653386,0.12000754292362532,0.0925841837232323
"Beeter, Clayton",SL,214,-1.1815420560747663,6.153691588785048,0.10928257556250344,0.07953455105517633
"Bello, Brayan",CH,414,-1.771400966183575,5.226449275362318,0.13940888212567062,0.13536678212047704
"Bello, Brayan",FC,428,-1.636214953271028,5.400911214953271,0.12919919287147075,0.11337224573694446
"Bello, Brayan",FF,412,-1.6142718446601942,5.372233009708738,0.15846497193975959,0.11903449408128383
"Bello, Brayan",SI,955,-1.6037801047120417,5.3522303664921465,0.16068985786717419,0.16537660888601413
"Bello, Brayan",ST,516,-1.709670542635659,5.25968992248062,0.16023189501195587,0.11122225093087
"Bellozo, Valente",CH,191,-1.6438743455497382,5.620157068062827,0.17331949482315487,0.15122474191811505
"Bellozo, Valente",CU,59,-1.1428813559322035,6.1283050847457625,0.18388574833169943,0.16460142604624758
"Bellozo, Valente",FC,463,-1.1590928725701943,6.069676025917927,0.20745008791288527,0.14557135829116832
"Bellozo, Valente",FF,380,-1.0992105263157894,6.069868421052632,0.23902044578587828,0.15533514215399435
"Bellozo, Valente",ST,205,-1.1449756097560975,6.052975609756097,0.20126468863761457,0.17367544779532185
"Bender, Anthony",SI,210,-1.6722857142857144,5.834904761904761,0.13908282715452686,0.12647688472428634
"Bender, Anthony",SL,175,-1.8260571428571428,5.7787999999999995,0.13764813188046046,0.1433837387981082
"Bender, Anthony",ST,360,-2.167638888888889,5.253027777777778,0.1271685769025047,0.11222738212517094
"Bergert, Ryan",CH,99,-2.0134343434343434,5.758080808080807,0.1268307695893055,0.10232677515502023
"Bergert, Ryan",FF,558,-1.603673835125448,5.971379928315413,0.16139410954566316,0.11712778590903003
"Bergert, Ryan",SI,86,-1.8377906976744187,5.818837209302326,0.12440352900981441,0.13010781596679583
"Bergert, Ryan",SL,325,-1.7947076923076921,5.961692307692307,0.15514327538580547,0.11377594983841478
"Bergert, Ryan",ST,234,-1.9787606837606837,5.844401709401709,0.15461346790038344,0.10606027598959059
"Bernardino, Brennan",CH,104,3.081826923076923,5.103942307692307,0.09938416610302678,0.09888129854724696
"Bernardino, Brennan",CU,219,3.246027397260274,4.865844748858447,0.10728175703602157,0.09809933931314287
"Bernardino, Brennan",FC,103,3.1032038834951456,5.097864077669903,0.0966316392816597,0.10255223905966546
"Bernardino, Brennan",SI,371,2.91366576819407,5.112291105121294,0.09746814525028126,0.11004854654352689
"Berríos, José",CH,434,-2.0114285714285716,5.554930875576037,0.12599272574876452,0.10482855161583328
"Berríos, José",FC,149,-1.9997986577181206,5.66510067114094,0.12529678172921932,0.12832927163747862
"Berríos, José",FF,463,-1.9126997840172788,5.714341252699784,0.1498666454114447,0.11486839902861427
"Berríos, José",SI,867,-1.9110380622837368,5.698339100346021,0.14623554090086624,0.11604136548679272
"Berríos, José",SV,670,-2.119865671641791,5.600567164179105,0.1328073776835705,0.10494773756374585
"Bibee, Tanner",CH,462,-2.2425541125541124,6.156125541125541,0.20718538413588972,0.13143926055819
"Bibee, Tanner",CU,163,-2.0722699386503067,6.378466257668712,0.14606907132213093,0.14906947101187545
"Bibee, Tanner",FC,643,-2.273810264385692,6.27601866251944,0.2098633469199888,0.16032777842876528
"Bibee, Tanner",FF,850,-2.0590470588235297,6.3624,0.23491353224056172,0.14400752499642097
"Bibee, Tanner",SI,456,-2.229342105263158,6.339868421052632,0.20018783833903314,0.16132549927046355
"Bibee, Tanner",ST,482,-2.3278838174273857,6.263153526970955,0.21069058558958698,0.1944511260284449
"Bido, Osvaldo",CH,146,-2.289931506849315,5.9067123287671235,0.14935953648295566,0.10439388004945857
"Bido, Osvaldo",FC,94,-2.3027659574468085,6.0007446808510645,0.1111465588235676,0.08990125241872965
"Bido, Osvaldo",FF,523,-2.3071128107074568,5.8877246653919695,0.14966719366167033,0.09101800116486057
"Bido, Osvaldo",SI,204,-2.3330882352941176,5.849607843137255,0.1831249595136349,0.08619969447361489
"Bido, Osvaldo",SL,411,-2.3400729927007298,5.985839416058393,0.1516936724745857,0.09055096128107341
"Bieber, Shane",CH,136,-1.755514705882353,5.542205882352941,0.09413009006799672,0.06766684374876256
"Bieber, Shane",FC,120,-1.7230833333333335,5.616333333333333,0.08627487665442755,0.06448155665350662
"Bieber, Shane",FF,313,-1.6301916932907348,5.670127795527157,0.0843335201630117,0.0701964936340992
