player_name,comp_player_name,season,p_throws,rank,physical_distance
"Bumgarner, Madison","Freeland, Kyle",2023,L,7,0.7308228843884804
"Bumgarner, Madison","Zastryzny, Rob",2023,L,8,0.8177929735229842
"Bumgarner, Madison","Garrett, Braxton",2023,L,9,0.8216244465678487
"Bumgarner, Madison","Fleming, Josh",2023,L,10,0.8391677278805569
"Bummer, Aaron","Heaney, Andrew",2023,L,1,0.49648220318917374
"Bummer, Aaron","Harrison, Kyle",2023,L,2,0.512217290164241
"Bummer, Aaron","Hughes, Brandon",2023,L,3,0.7622015577016792
"Bummer, Aaron","Murphy, Chris",2023,L,4,0.7671599740920331
"Bummer, Aaron","Strahm, Matt",2023,L,5,0.839411897045266
"Bummer, Aaron","Matz, Steven",2023,L,6,0.8485148717790836
"Bummer, Aaron","Saucedo, Tayler",2023,L,7,0.943456168299637
"Bummer, Aaron","Borucki, Ryan",2023,L,8,0.973176254871301
"Bummer, Aaron","Cleavinger, Garrett",2023,L,9,0.9836224849104147
"Bummer, Aaron","Rodríguez, Joely",2023,L,10,0.9865289241852079
"Burke, Brock","Crochet, Garrett",2023,L,1,0.27294017351736866
"Burke, Brock","Gore, MacKenzie",2023,L,2,0.5297031166532303
"Burke, Brock","McClanahan, Shane",2023,L,3,0.8069869897869297
"Burke, Brock","Perdomo, Angel",2023,L,4,0.8976134908979558
"Burke, Brock","Walker, Josh",2023,L,5,0.9110625080678795
"Burke, Brock","Paxton, James",2023,L,6,1.1095311427064425
"Burke, Brock","Poche, Colin",2023,L,7,1.1499769266848174
"Burke, Brock","Nardi, Andrew",2023,L,8,1.2188550961278806
"Burke, Brock","Soto, Gregory",2023,L,9,1.295496947367174
"Burke, Brock","Snell, Blake",2023,L,10,1.3151593676643316
"Cabrera, Génesis","Alexander, Scott",2023,L,1,0.4381121826391063
"Cabrera, Génesis","Garrett, Amir",2023,L,2,0.63008740648629
"Cabrera, Génesis","Peralta, Wandy",2023,L,3,0.6595187116808894
"Cabrera, Génesis","Kay, Anthony",2023,L,4,0.6718301471208573
"Cabrera, Génesis","Rodriguez, Eduardo",2023,L,5,0.6786037507354648
"Cabrera, Génesis","Minter, A.J.",2023,L,6,0.7120918210837963
"Cabrera, Génesis","Ragans, Cole",2023,L,7,0.7549102827916988
"Cabrera, Génesis","Skubal, Tarik",2023,L,8,0.7816559686797347
"Cabrera, Génesis","Ferguson, Caleb",2023,L,9,0.7991395650662434
"Cabrera, Génesis","Kerr, Ray",2023,L,10,0.8612691240514403
"Chafin, Andrew","Hentges, Sam",2023,L,1,0.5739742341490637
"Chafin, Andrew","Paxton, James",2023,L,2,0.5872837271971685
"Chafin, Andrew","Perdomo, Angel",2023,L,3,0.6265236339165955
"Chafin, Andrew","Snell, Blake",2023,L,4,0.7032607474218806
"Chafin, Andrew","Corbin, Patrick",2023,L,5,0.7083283920876148
"Chafin, Andrew","Muller, Kyle",2023,L,6,0.8812111453542137
"Chafin, Andrew","Nardi, Andrew",2023,L,7,0.9121562519934227
"Chafin, Andrew","Montgomery, Jordan",2023,L,8,0.9290154110320569
"Chafin, Andrew","Dodd, Dylan",2023,L,9,0.9459437883900356
"Chafin, Andrew","Taylor, Josh",2023,L,10,0.9480654222821274
"Chapman, Aroldis","Crochet, Garrett",2023,L,1,1.318086813166841
"Chapman, Aroldis","Burke, Brock",2023,L,2,1.3444967057074815
"Chapman, Aroldis","Alvarado, José",2023,L,3,1.3686224195670125
"Chapman, Aroldis","Soto, Gregory",2023,L,4,1.6193117795356378
"Chapman, Aroldis","Gore, MacKenzie",2023,L,5,1.6980649946500639
"Chapman, Aroldis","McClanahan, Shane",2023,L,6,1.815904000441066
"Chapman, Aroldis","Hader, Josh",2023,L,7,1.9986836579757734
"Chapman, Aroldis","Walker, Josh",2023,L,8,2.1017801091940944
"Chapman, Aroldis","Perdomo, Angel",2023,L,9,2.106835409270985
