player_name,pitch_type,pitches,command_dispersion,dispersion_z,dispersion_z_relative,used_handedness_split,avg_clusters_per_split,raw_command_score,command_score,confidence_score,trusted_command_score
"Tinoco, Jesus",SL,130,0.914626105902189,-0.730564467296273,-0.730564467296273,True,1.0,0.730564467296273,78.30708661417323,43.333333333333336,62.27755905511811
"Thornton, Trent",CU,122,0.9894713121099062,-0.7809316600060725,-0.7809316600060725,True,1.0,0.7809316600060725,80.07874015748031,40.666666666666664,62.24370078740158
"Meyer, Max",CH,180,0.9178497482966292,-0.5250995024407688,-0.5250995024407688,True,1.0,0.5250995024407688,70.35433070866142,60.0,62.22047244094489
"Mikolas, Miles",SI,421,0.8808461558482338,-0.3274195814279007,-0.3274195814279007,True,1.0,0.3274195814279007,62.20472440944882,100.0,62.20472440944882
"Jax, Griffin",SI,128,0.8515348471564745,-0.7334339115528019,-0.7334339115528019,True,1.0,0.7334339115528019,78.4251968503937,42.66666666666667,62.13937007874016
"Bellozo, Valente",FC,463,0.9030670041435654,-0.3255392219353675,-0.3255392219353675,True,1.0,0.3255392219353675,62.125984251968504,100.0,62.125984251968504
"Cabrera, Edward",CH,580,0.9397221911495355,-0.3248653374957833,-0.3248653374957833,True,1.0,0.3248653374957833,62.08661417322835,100.0,62.08661417322835
"López, Pablo",SI,82,0.8017991685813124,-1.4223624896779798,-1.4223624896779798,True,1.0,1.4223624896779798,94.13385826771653,27.333333333333332,62.077559055118115
"Bernardino, Brennan",SI,371,0.881094366194423,-0.3239814218254794,-0.3239814218254794,True,1.0,0.3239814218254794,62.047244094488185,100.0,62.047244094488185
"Kochanowicz, Jack",CH,261,0.9349254147863523,-0.36877805981807354,-0.36877805981807354,True,1.0,0.36877805981807354,63.81889763779528,87.0,62.025000000000006
"Petersen, Michael",FF,183,0.9039041968389061,-0.5045917924602245,-0.5045917924602245,True,1.0,0.5045917924602245,69.64566929133859,61.0,61.99153543307088
"Estes, Joey",FF,91,0.8582395039296364,-1.1512092972542205,-1.1512092972542205,True,1.0,1.1512092972542205,89.44881889763779,30.333333333333336,61.97985564304462
"Pressly, Ryan",SL,134,0.9188675117534729,-0.6853449086503711,-0.6853449086503711,True,1.0,0.6853449086503711,76.77165354330708,44.666666666666664,61.96889763779528
"Taillon, Jameson",CH,238,0.9316684430147643,-0.39859443777453313,-0.39859443777453313,True,1.0,0.39859443777453313,65.03937007874015,79.33333333333333,61.93530183727034
"Horton, Cade",CU,174,1.0222689528520426,-0.5298599377713707,-0.5298599377713707,True,1.0,0.5298599377713707,70.51181102362204,57.99999999999999,61.90511811023622
"Cabrera, Génesis",CU,139,1.0056613932555558,-0.6569937344608511,-0.6569937344608511,True,1.0,0.6569937344608511,75.62992125984252,46.33333333333333,61.88576115485564
"Vodnik, Victor",CH,240,0.9323029137303521,-0.39278609186766966,-0.39278609186766966,True,1.0,0.39278609186766966,64.84251968503936,80.0,61.87795275590551
"Liberatore, Matthew",CH,291,0.9393293199852443,-0.3284619284226336,-0.3284619284226336,True,1.0,0.3284619284226336,62.24409448818897,97.0,61.877362204724406
"Sheehan, Emmet",SL,393,0.9530237516321707,-0.3211896859544105,-0.3211896859544105,True,1.0,0.3211896859544105,61.8503937007874,100.0,61.8503937007874
"López, Pablo",CU,124,0.9953952803949447,-0.7355826383650882,-0.7355826383650882,True,1.0,0.7355826383650882,78.58267716535433,41.333333333333336,61.8257217847769
"Blanco, Ronel",SL,250,0.9479021598741689,-0.37579330724927396,-0.37579330724927396,True,1.0,0.37579330724927396,64.1732283464567,83.33333333333334,61.814304461942264
"Smith, Shane",SL,268,0.9500936126948348,-0.3524292310871613,-0.3524292310871613,True,1.0,0.3524292310871613,63.188976377952756,89.33333333333333,61.78425196850394
"Sale, Chris",SI,71,0.7032062399073702,-2.7880518320258068,-2.7880518320258068,True,1.0,2.7880518320258068,99.72440944881889,23.666666666666668,61.78313648293964
"Jarvis, Bryce",FF,158,0.899003070204638,-0.5739923308855366,-0.5739923308855366,True,1.0,0.5739923308855366,72.32283464566929,52.666666666666664,61.76601049868766
"Gomber, Austin",CH,164,0.9147478559221085,-0.5534961855885248,-0.5534961855885248,True,1.0,0.5534961855885248,71.49606299212599,54.666666666666664,61.76010498687664
"Erceg, Lucas",CH,161,0.9138351295883225,-0.5618518592779252,-0.5618518592779252,True,1.0,0.5618518592779252,71.8503937007874,53.666666666666664,61.735498687664034
"Waddell, Brandon",SL,89,0.8747311937045882,-1.1559022880677494,-1.1559022880677494,True,1.0,1.1559022880677494,89.48818897637796,29.666666666666668,61.72867454068242
"Webb, Jacob",ST,204,0.9751392011885363,-0.4427319494158024,-0.4427319494158024,True,1.0,0.4427319494158024,67.20472440944883,68.0,61.70551181102363
"Cannon, Jonathan",FF,325,0.9171299306075459,-0.3173138229020071,-0.3173138229020071,True,1.0,0.3173138229020071,61.69291338582678,100.0,61.69291338582678
"Keller, Brad",CH,141,0.9051025210011798,-0.6417956771677308,-0.6417956771677308,True,1.0,0.6417956771677308,74.84251968503936,47.0,61.68641732283464
"Messick, Parker",SL,91,0.8810802236429564,-1.0882123895507958,-1.0882123895507958,True,1.0,1.0882123895507958,88.38582677165354,30.333333333333336,61.65741469816273
"Roupp, Landen",FC,124,0.8722289982305953,-0.7236767321014163,-0.7236767321014163,True,1.0,0.7236767321014163,78.1496062992126,41.333333333333336,61.64671916010499
"Shuster, Jared",SL,74,0.8176572957293731,-1.7643930968073034,-1.7643930968073034,True,1.0,1.7643930968073034,97.1259842519685,24.666666666666668,61.639238845144355
"Minter, A.J.",FF,79,0.8398910460337172,-1.41102565220158,-1.41102565220158,True,1.0,1.41102565220158,93.93700787401575,26.333333333333332,61.584580052493436
"Severino, Luis",SI,551,0.8817200406502821,-0.3153147055848876,-0.3153147055848876,True,1.0,0.3153147055848876,61.53543307086614,100.0,61.53543307086614
"Silseth, Chase",FF,75,0.826430757201439,-1.6016249494710784,-1.6016249494710784,True,1.0,1.6016249494710784,96.06299212598425,25.0,61.53051181102363
"Allard, Kolby",SI,86,0.8177317210644717,-1.2016679894201856,-1.2016679894201856,True,1.0,1.2016679894201856,90.15748031496062,28.666666666666668,61.52585301837271
"Megill, Trevor",FF,496,0.9172832950018351,-0.3151421647643602,-0.3151421647643602,True,1.0,0.3151421647643602,61.496062992125985,100.0,61.496062992125985
"Thornton, Trent",ST,122,0.9486603905768262,-0.7240718196729506,-0.7240718196729506,True,1.0,0.7240718196729506,78.18897637795276,40.666666666666664,61.4751968503937
"Peralta, Sammy",SL,74,0.8289475202847811,-1.6440228730396051,-1.6440228730396051,True,1.0,1.6440228730396051,96.45669291338582,24.666666666666668,61.4741469816273
"Armstrong, Shawn",FC,269,0.9021999438104499,-0.33673350094175375,-0.33673350094175375,True,1.0,0.33673350094175375,62.75590551181103,89.66666666666666,61.439829396325464
"Mazur, Adam",SL,140,0.923578687844122,-0.6351169156235342,-0.6351169156235342,True,1.0,0.6351169156235342,74.48818897637796,46.666666666666664,61.43832020997375
"Harvey, Hunter",FF,89,0.8623488840685135,-1.0930199837526444,-1.0930199837526444,True,1.0,1.0930199837526444,88.50393700787401,29.666666666666668,61.436679790026254
"Lively, Ben",ST,78,0.8845788135896342,-1.4049446436009623,-1.4049446436009623,True,1.0,1.4049446436009623,93.81889763779527,26.0,61.40748031496063
"Leahy, Kyle",SI,101,0.8379581126556975,-0.9214960967518677,-0.9214960967518677,True,1.0,0.9214960967518677,83.77952755905513,33.666666666666664,61.385498687664054
"Bride, Jonah",FA,88,0.9510334816104948,-1.1008037400864923,-1.1008037400864923,True,1.0,1.1008037400864923,88.66141732283465,29.333333333333332,61.354593175853026
"Miller, Bryce",KC,175,1.0250811503557995,-0.49458557071371706,-0.49458557071371706,True,1.0,0.49458557071371706,69.44881889763779,58.333333333333336,61.35334645669292
"Bachar, Lake",ST,313,0.9874075995748535,-0.3123790547603662,-0.3123790547603662,True,1.0,0.3123790547603662,61.338582677165356,100.0,61.338582677165356
"Cabrera, Génesis",FF,163,0.9015629031121969,-0.537744791223679,-0.537744791223679,True,1.0,0.537744791223679,70.8267716535433,54.333333333333336,61.3248687664042
"Enright, Nic",FF,353,0.9175443487880846,-0.3114456119764764,-0.3114456119764764,True,1.0,0.3114456119764764,61.25984251968504,100.0,61.25984251968504
"López, Pablo",ST,267,0.9855632232977731,-0.331975727364296,-0.331975727364296,True,1.0,0.331975727364296,62.63779527559055,89.0,61.249803149606294
"Richards, Trevor",FF,68,0.7598841966754845,-2.543932193393888,-2.543932193393888,True,1.0,2.543932193393888,99.48818897637796,22.666666666666664,61.23254593175854
"Brown, Hunter",FF,1110,0.917557166580425,-0.3112641105062575,-0.3112641105062575,True,1.0,0.3112641105062575,61.22047244094488,100.0,61.22047244094488
"Boushley, Caleb",CH,98,0.8736318202166361,-0.9298983611799703,-0.9298983611799703,True,1.0,0.9298983611799703,84.05511811023622,32.666666666666664,61.13792650918636
"Jax, Griffin",ST,481,0.9878635171683805,-0.30753488715435895,-0.30753488715435895,True,1.0,0.30753488715435895,61.102362204724415,100.0,61.102362204724415
"Whisenhunt, Carson",CH,152,0.9137867111193454,-0.5622951125427178,-0.5622951125427178,True,1.0,0.5622951125427178,71.88976377952756,50.66666666666667,61.1005249343832
"Cease, Dylan",SL,1269,0.9546586951205559,-0.3037588091300693,-0.3037588091300693,True,1.0,0.3037588091300693,61.06299212598425,100.0,61.06299212598425
"Ogasawara, Shinnosuke",CH,150,0.9129983887396472,-0.5695119138148872,-0.5695119138148872,True,1.0,0.5695119138148872,72.08661417322834,50.0,61.053149606299215
"Sulser, Cole",CH,151,0.913536002608205,-0.5645902566978722,-0.5645902566978722,True,1.0,0.5645902566978722,71.92913385826772,50.33333333333333,61.04744094488189
"Banks, Tanner",CH,71,0.792316888122777,-1.6743066394353936,-1.6743066394353936,True,2.0,1.6743066394353936,96.53543307086613,23.666666666666668,61.02841207349082
"Burke, Sean",KC,563,1.0473873883906175,-0.30277983773583206,-0.30277983773583206,True,1.0,0.30277983773583206,61.023622047244096,100.0,61.023622047244096
"Rodriguez, Eduardo",SL,99,0.8986571891400804,-0.9008163586160093,-0.9008163586160093,True,1.5,0.9008163586160093,83.26771653543307,33.0,60.991535433070865
"Wolfram, Grant",FF,79,0.8497786713446528,-1.2710156970355995,-1.2710156970355995,True,1.0,1.2710156970355995,91.45669291338582,26.333333333333332,60.93143044619423
"McGough, Scott",SL,70,0.8217444148828664,-1.7208184588843058,-1.7208184588843058,True,1.0,1.7208184588843058,96.7716535433071,23.333333333333332,60.928477690288716
"Woods Richardson, Simeon",FS,187,0.9786538208930904,-0.45060278548698285,-0.45060278548698285,True,1.0,0.45060278548698285,67.51968503937007,62.33333333333333,60.928018372703406
"Mlodzinski, Carmen",SI,249,0.8791234760910281,-0.3512817936203647,-0.3512817936203647,True,1.0,0.3512817936203647,63.1496062992126,83.0,60.91751968503937
"Weaver, Luke",FC,99,0.8593322301743479,-0.8901818925710747,-0.8901818925710747,True,1.0,0.8901818925710747,82.99212598425197,33.0,60.90059055118111
"Daniel, Davis",FF,93,0.8708758281317514,-0.9722774375442675,-0.9722774375442675,True,1.0,0.9722774375442675,85.07874015748031,31.0,60.88799212598425
"Montas, Frankie",ST,89,0.9195920359861032,-1.0329258399334407,-1.0329258399334407,True,1.0,1.0329258399334407,86.65354330708661,29.666666666666668,60.88772965879266
"Ort, Kaleb",FC,112,0.8703644604689126,-0.7477490545512512,-0.7477490545512512,True,1.0,0.7477490545512512,79.09448818897637,37.333333333333336,60.8742782152231
"Walter, Brandon",FF,157,0.9016301554929216,-0.5367924894814543,-0.5367924894814543,True,1.0,0.5367924894814543,70.74803149606299,52.33333333333333,60.86751968503937
"Lawrence, Casey",ST,68,0.8410597657804334,-1.8673386477689784,-1.8673386477689784,True,1.0,1.8673386477689784,97.83464566929135,22.666666666666664,60.857742782152236
"Martin, Chris",SI,92,0.8337947281780622,-0.9791664579600918,-0.9791664579600918,True,1.0,0.9791664579600918,85.35433070866142,30.666666666666664,60.85564304461943
"Montas, Frankie",FS,146,0.9632876271835755,-0.5715110307905708,-0.5715110307905708,True,1.0,0.5715110307905708,72.16535433070867,48.66666666666667,60.79724409448819
"Murray, Jayden",FF,83,0.8595278147890179,-1.1329666616375225,-1.1329666616375225,True,1.0,1.1329666616375225,88.93700787401575,27.666666666666668,60.78681102362205
"Molina, Anthony",CU,91,0.963337606662434,-0.9809897826819991,-0.9809897826819991,True,1.0,0.9809897826819991,85.4724409448819,30.333333333333336,60.773687664042
"Hoglund, Gunnar",SI,91,0.8336810321237544,-0.9807413527494396,-0.9807413527494396,True,1.0,0.9807413527494396,85.43307086614173,30.333333333333336,60.76174540682415
"Fedde, Erick",CH,281,0.9408117160689667,-0.3148911378192216,-0.3148911378192216,True,1.0,0.3148911378192216,61.45669291338582,93.66666666666667,60.73234908136482
"Gray, Jon",SL,89,0.8901808991298551,-0.9911859451768011,-0.9911859451768011,True,1.0,0.9911859451768011,85.59055118110236,29.666666666666668,60.57237532808399
"Melton, Troy",FC,71,0.8168495784033836,-1.4386589001012273,-1.4386589001012273,True,1.0,1.4386589001012273,94.29133858267717,23.666666666666668,60.49730971128609
"Wentz, Joey",CU,323,1.0533519486551322,-0.291914124843749,-0.291914124843749,True,1.0,0.291914124843749,60.43307086614173,100.0,60.43307086614173
"Basso, Brady",FF,108,0.8871148601572842,-0.7423308048255715,-0.7423308048255715,True,1.0,0.7423308048255715,78.93700787401575,36.0,60.42992125984252
"Arrighetti, Spencer",FC,86,0.8498089136308575,-1.013133731540458,-1.013133731540458,True,1.0,1.013133731540458,86.2992125984252,28.666666666666668,60.41981627296589
"Brasier, Ryan",FF,134,0.8971651850224922,-0.6000170045417942,-0.6000170045417942,True,1.0,0.6000170045417942,73.26771653543307,44.666666666666664,60.40380577427821
"Valdez, Framber",SI,1321,0.8834186008880252,-0.2917865921063539,-0.2917865921063539,True,1.0,0.2917865921063539,60.39370078740157,100.0,60.39370078740157
"Bachar, Lake",SL,266,0.953439267513854,-0.3167596819795741,-0.3167596819795741,True,1.0,0.3167596819795741,61.61417322834646,88.66666666666667,60.300131233595806
"Soroka, Michael",SI,158,0.8684849375338702,-0.49864468182217275,-0.49864468182217275,True,1.0,0.49864468182217275,69.52755905511812,52.666666666666664,60.29383202099738
"Poulin, PJ",ST,101,0.9414124769141184,-0.8010815887068895,-0.8010815887068895,True,1.0,0.8010815887068895,80.51181102362204,33.666666666666664,60.28536745406825
"Yates, Kirby",FF,426,0.9192168794184005,-0.2877623785204846,-0.2877623785204846,True,1.0,0.2877623785204846,60.275590551181104,100.0,60.275590551181104
"Crochet, Garrett",SI,505,0.8837223085788953,-0.2875796944901753,-0.2875796944901753,True,1.0,0.2875796944901753,60.23622047244095,100.0,60.23622047244095
"Latz, Jacob",FF,685,0.9192380993603556,-0.28746190160835094,-0.28746190160835094,True,1.0,0.28746190160835094,60.196850393700785,100.0,60.196850393700785
"Altavilla, Dan",CH,107,0.8953544696667589,-0.7310354997113417,-0.7310354997113417,True,1.0,0.7310354997113417,78.38582677165354,35.66666666666667,60.136942257217854
"Fitts, Richard",SI,66,0.7903560943110717,-1.580869644143843,-1.580869644143843,True,1.0,1.580869644143843,95.98425196850394,22.0,60.13188976377954
"Burnes, Corbin",FC,555,0.9060923844517831,-0.28647971249047965,-0.28647971249047965,True,1.0,0.28647971249047965,60.11811023622047,100.0,60.11811023622047
"Gasser, Robert",ST,62,0.8149862479485068,-2.144372243860246,-2.144372243860246,True,1.0,2.144372243860246,98.81889763779527,20.666666666666668,60.104855643044615
"Newcomb, Sean",FF,459,0.9193506210363949,-0.2858685812384909,-0.2858685812384909,True,1.0,0.2858685812384909,60.07874015748031,100.0,60.07874015748031
"Zuber, Tyler",ST,84,0.9230163680037095,-0.9965419879667405,-0.9965419879667405,True,1.0,0.9965419879667405,85.78740157480314,28.000000000000004,60.034645669291336
"Bowman, Matt",ST,87,0.9274250677902443,-0.949699135236872,-0.949699135236872,True,1.0,0.949699135236872,84.4488188976378,28.999999999999996,60.00413385826772
"Wesneski, Hayden",ST,125,0.9581188533184444,-0.6235747573395651,-0.6235747573395651,True,1.0,0.6235747573395651,73.9763779527559,41.66666666666667,60.001640419947506
"Lawrence, Casey",CH,60,0.6538381280926004,-2.9420287253374324,-2.9420287253374324,True,1.0,2.9420287253374324,99.92125984251969,20.0,60.00000000000001
"Englert, Mason",CU,61,0.7947866732218902,-2.2712768943648816,-2.2712768943648816,True,1.0,2.2712768943648816,99.09448818897638,20.333333333333332,59.9982283464567
"McGee, Easton",CU,66,0.8919854634856359,-1.5272030183651468,-1.5272030183651468,True,1.0,1.5272030183651468,95.35433070866142,22.0,59.99330708661418
"Snider, Collin",ST,149,0.968314829287746,-0.5152415471205329,-0.5152415471205329,True,1.0,0.5152415471205329,70.07874015748031,49.666666666666664,59.98234908136483
"Chivilli, Angel",SL,179,0.94242436765267,-0.4341945438428316,-0.4341945438428316,True,1.0,0.4341945438428316,66.69291338582677,59.66666666666667,59.96804461942257
"Ohtani, Shohei",SL,113,0.9197450574839043,-0.6759889941227172,-0.6759889941227172,True,1.0,0.6759889941227172,76.33858267716536,37.666666666666664,59.93313648293963
"Cavalli, Cade",KC,240,1.0443355514029655,-0.32902181674779796,-0.32902181674779796,True,1.0,0.32902181674779796,62.36220472440945,80.0,59.89370078740158
"García, Luis",FS,196,0.9852114164164315,-0.39900462245934326,-0.39900462245934326,True,1.0,0.39900462245934326,65.11811023622047,65.33333333333333,59.88398950131234
"Teng, Kai-Wei",ST,221,0.9832378217646779,-0.3566833388658285,-0.3566833388658285,True,1.0,0.3566833388658285,63.38582677165354,73.66666666666667,59.86607611548556
"Irvin, Jake",FC,129,0.8827736832482271,-0.5875384016836429,-0.5875384016836429,True,1.0,0.5875384016836429,72.83464566929135,43.0,59.83011811023623
"López, Jorge",SI,107,0.8530975453348505,-0.7117877318904419,-0.7117877318904419,True,1.0,0.7117877318904419,77.51968503937007,35.66666666666667,59.82801837270341
"Hart, Kyle",SL,73,0.8702206969170372,-1.2039907476866445,-1.2039907476866445,True,1.0,1.2039907476866445,90.19685039370079,24.333333333333336,59.79612860892389
"McGough, Scott",FS,99,0.9393412958922356,-0.7599317257673309,-0.7599317257673309,True,1.0,0.7599317257673309,79.60629921259843,33.0,59.783267716535434
"Kranick, Max",FF,214,0.9136820039507836,-0.366136876107206,-0.366136876107206,True,1.0,0.366136876107206,63.7007874015748,71.33333333333334,59.778871391076116
"Leclerc, José",FF,77,0.8638250034466054,-1.072117957083237,-1.072117957083237,True,1.0,1.072117957083237,88.03149606299212,25.666666666666664,59.77604986876641
"Hagenman, Justin",SL,74,0.874102303356203,-1.1626071743690776,-1.1626071743690776,True,1.0,1.1626071743690776,89.56692913385827,24.666666666666668,59.7746719160105
"Blewett, Scott",FF,256,0.917307905331218,-0.3147936795613762,-0.3147936795613762,True,1.0,0.3147936795613762,61.417322834645674,85.33333333333334,59.74566929133859
"Loáisiga, Jonathan",CU,77,0.9521719247112996,-1.0664650465717767,-1.0664650465717767,True,1.0,1.0664650465717767,87.75590551181102,25.666666666666664,59.70531496062993
"McGee, Easton",SI,71,0.8149900212649197,-1.2396454615018615,-1.2396454615018615,True,1.0,1.2396454615018615,90.90551181102362,23.666666666666668,59.69599737532809
"Granillo, Andre",FF,102,0.8877189128627264,-0.7337773463815799,-0.7337773463815799,True,1.0,0.7337773463815799,78.46456692913387,34.0,59.69094488188976
"Olson, Reese",SI,315,0.8847092128219032,-0.2739092961693078,-0.2739092961693078,True,1.0,0.2739092961693078,59.68503937007874,100.0,59.68503937007874
"Leahy, Kyle",CH,129,0.9122523259218357,-0.5763418443501107,-0.5763418443501107,True,1.0,0.5763418443501107,72.44094488188976,43.0,59.66082677165355
"Guenther, Sean",SI,63,0.7909309178983314,-1.5729073038684376,-1.5729073038684376,True,1.0,1.5729073038684376,95.86614173228347,21.0,59.64744094488189
"Garcia, Rico",FF,231,0.9161989619551425,-0.3304964501947072,-0.3304964501947072,True,1.0,0.3304964501947072,62.480314960629926,77.0,59.614370078740166
"Darvish, Yu",ST,117,0.9570564622335324,-0.6348627632237613,-0.6348627632237613,True,1.0,0.6348627632237613,74.44881889763779,39.0,59.547047244094486
"Bowman, Matt",FC,115,0.8786343732310866,-0.6409794247083053,-0.6409794247083053,True,1.0,0.6409794247083053,74.80314960629921,38.333333333333336,59.52001312335959
"Sulser, Cole",FC,81,0.8528621845631497,-0.9737141370869178,-0.9737141370869178,True,1.0,0.9737141370869178,85.19685039370079,27.0,59.517519685039375
"Fuentes, Didier",ST,80,0.9245941515222856,-0.9797778886678928,-0.9797778886678928,True,1.0,0.9797778886678928,85.39370078740157,26.666666666666668,59.45275590551181
"Garcia, Robert",FF,436,0.9203863982911931,-0.2712018516198181,-0.2712018516198181,True,1.0,0.2712018516198181,59.40944881889764,100.0,59.40944881889764
"Laweryson, Cody",FF,58,0.7965293971598489,-2.0250317784287524,-2.0250317784287524,True,1.0,2.0250317784287524,98.54330708661418,19.333333333333332,59.400918635170605
"Sears, JP",CU,86,0.9771187823984082,-0.8754924527473836,-0.8754924527473836,True,1.0,0.8754924527473836,82.63779527559055,28.666666666666668,59.37020997375329
"Brieske, Beau",CH,100,0.8963920084797579,-0.7215372137075334,-0.7215372137075334,True,1.0,0.7215372137075334,78.07086614173228,33.33333333333333,59.37007874015748
"Weissert, Greg",SI,301,0.8849662788068692,-0.27034847004648066,-0.27034847004648066,True,1.0,0.27034847004648066,59.37007874015748,100.0,59.37007874015748
"Peralta, Freddy",CU,423,1.0563949774912702,-0.26861920260510525,-0.26861920260510525,True,1.0,0.26861920260510525,59.33070866141732,100.0,59.33070866141732
"Devenski, Chris",CH,102,0.8982419379162337,-0.7046017905172208,-0.7046017905172208,True,1.0,0.7046017905172208,77.32283464566929,34.0,59.30275590551181
"Early, Connelly",FF,114,0.8947394589339038,-0.6343655756322244,-0.6343655756322244,True,1.0,0.6343655756322244,74.37007874015748,38.0,59.27283464566929
"Festa, David",SI,112,0.8583798151513645,-0.6386187968679706,-0.6386187968679706,True,1.0,0.6386187968679706,74.68503937007874,37.333333333333336,59.228083989501314
"Núñez, Dedniel",SL,85,0.901572232169432,-0.869737757830567,-0.869737757830567,True,1.0,0.869737757830567,82.44094488188976,28.333333333333332,59.20570866141732
"Montero, Rafael",SL,82,0.8975519785129725,-0.9125995122497155,-0.9125995122497155,True,1.0,0.9125995122497155,83.62204724409449,27.333333333333332,59.204330708661416
"McLean, Nolan",FC,63,0.8195924515870769,-1.403246730353974,-1.403246730353974,True,1.0,1.403246730353974,93.7007874015748,21.0,59.19271653543308
"Misiorowski, Jacob",FF,719,0.9207976871033619,-0.26537795292410865,-0.26537795292410865,True,1.0,0.26537795292410865,59.173228346456696,100.0,59.173228346456696
"Devenski, Chris",ST,55,0.7445046294532938,-2.8932461148862987,-2.8932461148862987,True,1.0,2.8932461148862987,99.88188976377953,18.333333333333332,59.16108923884514
"Priester, Quinn",CU,234,1.0499852522629247,-0.3176867792879729,-0.3176867792879729,True,1.0,0.3176867792879729,61.732283464566926,78.0,59.155511811023615
"Festa, David",CH,256,0.9428066164589423,-0.2966285589010146,-0.2966285589010146,True,1.0,0.2966285589010146,60.669291338582674,85.33333333333334,59.10734908136483
"Blackburn, Paul",CH,69,0.8488395888039832,-1.156862115865276,-1.156862115865276,True,1.0,1.156862115865276,89.5275590551181,23.0,59.10649606299212
"Brzykcy, Zach",FF,245,0.9177838254730949,-0.3080545935188379,-0.3080545935188379,True,1.0,0.3080545935188379,61.14173228346457,81.66666666666667,59.102690288713916
"Civale, Aaron",FC,625,0.9078193469666207,-0.2641835705885689,-0.2641835705885689,True,1.0,0.2641835705885689,59.09448818897638,100.0,59.09448818897638
"Herget, Kevin",FF,95,0.8875312340104434,-0.7364349013421913,-0.7364349013421913,True,1.0,0.7364349013421913,78.62204724409449,31.666666666666664,59.077099737532805
"Pivetta, Nick",FF,1350,0.9211457012758479,-0.26045003068245437,-0.26045003068245437,True,1.0,0.26045003068245437,58.97637795275591,100.0,58.97637795275591
"Winckowski, Josh",FF,61,0.8399715531868531,-1.4098856612991506,-1.4098856612991506,True,1.0,1.4098856612991506,93.89763779527559,20.333333333333332,58.94153543307087
"García, Yimi",CU,62,0.9119437688364554,-1.3744186721765335,-1.3744186721765335,True,1.0,1.3744186721765335,92.95275590551181,20.666666666666668,58.89251968503937
"Crismatt, Nabil",CH,203,0.9369958351385915,-0.34982412343777364,-0.34982412343777364,True,1.0,0.34982412343777364,63.11023622047244,67.66666666666666,58.87762467191601
"Skubal, Tarik",CH,949,0.9471735970688387,-0.256650458529049,-0.256650458529049,True,1.0,0.256650458529049,58.818897637795274,100.0,58.818897637795274
"Núñez, Dedniel",FF,96,0.8893620290879934,-0.7105106244136977,-0.7105106244136977,True,1.0,0.7105106244136977,77.48031496062993,32.0,58.80708661417323
"Schlittler, Cam",FF,784,0.9214212502813549,-0.2565482238588895,-0.2565482238588895,True,1.0,0.2565482238588895,58.779527559055126,100.0,58.779527559055126
"Bowden, Ben",FF,110,0.8958351513210431,-0.6188504405846407,-0.6188504405846407,True,1.0,0.6188504405846407,73.85826771653544,36.666666666666664,58.76049868766404
"Henriquez, Ronny",SL,270,0.9572727501753941,-0.27588917816323066,-0.27588917816323066,True,1.0,0.27588917816323066,59.724409448818896,90.0,58.753937007874015
"Cano, Yennier",FS,71,0.9036800165027444,-1.0405309943809053,-1.0405309943809053,True,1.0,1.0405309943809053,86.88976377952756,23.666666666666668,58.74560367454069
"Ureña, José",SL,239,0.9549006522766742,-0.3011791937396735,-0.3011791937396735,True,1.0,0.3011791937396735,60.94488188976378,79.66666666666666,58.72342519685039
"Thielbar, Caleb",SL,131,0.9352630320705235,-0.5105448026236142,-0.5105448026236142,True,1.0,0.5105448026236142,69.92125984251969,43.666666666666664,58.710039370078746
"Dobbins, Hunter",SL,252,0.9559050276093334,-0.29047109108452907,-0.29047109108452907,True,1.0,0.29047109108452907,60.35433070866142,84.0,58.7007874015748
"Holman, Grant",FS,146,0.978146930332417,-0.45459123242514865,-0.45459123242514865,True,1.0,0.45459123242514865,67.79527559055119,48.66666666666667,58.67047244094489
"Wells, Tyler",SL,63,0.8659931460977255,-1.2490625915292999,-1.2490625915292999,True,1.0,1.2490625915292999,91.06299212598425,21.0,58.63877952755906
"Abel, Mick",SL,83,0.90581856694051,-0.8244656497268911,-0.8244656497268911,True,1.0,0.8244656497268911,81.14173228346456,27.666666666666668,58.630118110236225
"Ortiz, Luis",FF,441,0.9215382889325201,-0.25489094258183687,-0.25489094258183687,True,1.0,0.25489094258183687,58.62204724409449,100.0,58.62204724409449
"Hanifee, Brenan",SL,201,0.9512850387910573,-0.33972689508833664,-0.33972689508833664,True,1.0,0.33972689508833664,62.83464566929133,67.0,58.605708661417324
"Baz, Shane",KC,731,1.0533167486455188,-0.25179475957042885,-0.25179475957042885,True,1.0,0.25179475957042885,58.58267716535433,100.0,58.58267716535433
"Cortes, Nestor",ST,80,0.9362502487210775,-0.8559307521140115,-0.8559307521140115,True,1.0,0.8559307521140115,82.04724409448819,26.666666666666668,58.56036745406824
"Fitts, Richard",CU,81,0.9815458380575468,-0.8416025611692735,-0.8416025611692735,True,1.0,0.8416025611692735,81.61417322834646,27.0,58.550196850393704
"Montas, Frankie",FF,178,0.9127867345961901,-0.37881399707976965,-0.37881399707976965,True,1.0,0.37881399707976965,64.33070866141732,59.333333333333336,58.51089238845144
"Bruihl, Justin",SI,115,0.8632573899487963,-0.5710556155430052,-0.5710556155430052,True,1.0,0.5710556155430052,72.1259842519685,38.333333333333336,58.49376640419948
"Mikolas, Miles",ST,71,0.9231903516993099,-0.9946933947249644,-0.9946933947249644,True,1.0,0.9946933947249644,85.74803149606299,23.666666666666668,58.47539370078741
