player_name,n_pitch_types,horizontal_coverage,horizontal_coverage_pre_dampening,vertical_coverage,vertical_coverage_pre_dampening,velocity_range,hull_area,hull_area_pre_dampening,hull_method,fastball_relative_break,fastball_relative_break_pre_dampening,anchor_type,no_anchor_available,avg_nn_distance,avg_nn_distance_pre_dampening,quadrant_coverage_count,confidence_score,raw_movement_score,movement_score,trusted_movement_score
"Koenig, Jared",4,26.6710240809171,28.2778,18.295335101453396,19.641199999999998,14.173100000000005,206.17683748084167,222.20698869999995,hull,18.12603807407571,18.368026475192924,SI,False,12.861940293088264,12.54348553130731,2,100.0,0.7985949125270771,69.66759002770083,69.66759002770083
"Sands, Cole",5,28.761666280970886,33.184200000000004,15.589404866621752,19.2938,13.340999999999994,241.4740107282879,285.59583471499997,hull,16.946376839349814,17.612432292910306,FF,False,12.157834857884456,11.281311314535909,3,100.0,0.7880108279896835,69.52908587257618,69.52908587257618
"Bachman, Sam",2,22.45423968080954,18.429499999999997,15.251595571116699,11.8804,9.404700000000005,259.10302611594926,218.94983179999997,bbox,22.533078330336142,21.926932626566806,SI,False,21.129249825212572,21.926932626566806,2,50.0,1.754777879346658,88.9196675900277,69.49445983379502
"Treinen, Blake",4,30.0246240809171,31.6314,13.678235101453401,15.0241,11.448700000000002,161.62218957084173,177.65234079,hull,20.676963396460916,20.91895179757813,SI,False,13.159094376820365,12.84063961503941,3,100.0,0.7839987564234466,69.39058171745152,69.39058171745152
"Guerrero, Luis",2,16.60283968080954,12.5781,21.2076955711167,17.8365,11.876199999999997,264.5024749659493,224.34928065,bbox,22.431574264510132,21.825428560740797,FF,False,21.027745759386562,21.825428560740797,2,50.0,1.7438472599907675,88.64265927977839,69.35595567867036
"Tinoco, Jesus",2,30.492439680809543,26.4677,5.5908955711167,2.2197000000000005,10.143599999999992,98.90354800594932,58.75035369000001,bbox,27.166759615725514,26.560613911956178,SI,False,25.762931110601944,26.560613911956178,2,50.0,1.725856507104196,88.50415512465374,69.28670360110803
"McDonald, Trevor",2,27.699439680809544,23.6747,8.9911955711167,5.62,7.028800000000004,173.20500831594933,133.051814,bbox,24.93875386832909,24.332608164559755,SI,False,23.53492536320552,24.332608164559755,2,50.0,1.7230911376877163,88.22714681440443,69.14819944598338
"Saalfrank, Andrew",2,20.02663968080954,16.0019,17.693895571116702,14.322700000000001,9.64500000000001,269.3436074459493,229.19041313,bbox,22.081725763455733,21.475580059686397,SI,False,20.677897258332163,21.475580059686397,2,50.0,1.718249395017767,88.08864265927978,69.07894736842105
"Morales, Luis",4,32.813024080917096,34.419799999999995,17.522035101453397,18.8679,14.935200000000009,127.19235153084168,143.22250274999996,hull,21.102725391804533,21.34471379292175,FF,False,10.574112226414963,10.255657464634009,3,100.0,0.7655624142583133,68.97506925207756,68.97506925207756
"Loutos, Ryan",2,17.775539680809544,13.7508,19.9171955711167,16.546,8.403300000000002,267.6739311159493,227.52073679999998,bbox,22.120201961016594,21.51405625724726,FF,False,20.716373455893024,21.51405625724726,2,50.0,1.705962796769057,87.81163434903047,68.94044321329639
"Steele, Justin",2,18.688939680809543,14.664200000000001,18.8401955711167,15.469,9.498500000000007,266.9937041159493,226.8405098,bbox,21.92113391957654,21.314988215807205,FF,False,20.51730541445297,21.314988215807205,2,50.0,1.6653121110692788,87.3961218836565,68.73268698060942
"O'Brien, Riley",3,33.81878188086332,32.6098,9.43286533628505,8.4202,14.656099999999995,47.63012207839551,35.568600530000005,hull,26.90892501240148,26.726846361075417,SI,False,15.802751260349188,16.04236528013583,3,75.0,0.987068346743658,74.93074792243767,68.71537396121884
"Paddack, Chris",5,16.05206628097088,20.4746,27.43170486662175,31.1361,15.509699999999995,256.9840691582879,301.105893145,hull,16.653283212070114,17.319338665630607,FF,False,12.35801346676371,11.481489923415163,3,100.0,0.7594409759112906,68.69806094182826,68.69806094182826
"Snell, Blake",4,24.2772240809171,25.884,23.219035101453397,24.564899999999998,14.4525,169.7602127658417,185.79036398499997,hull,17.603713086298075,17.84570148741529,FF,False,13.70546204621543,13.387007284434477,3,100.0,0.7574102081671131,68.5595567867036,68.5595567867036
"Lovelady, Richard",2,30.706039680809543,26.6813,4.6648955711167,1.2936999999999999,7.660900000000012,74.6707921259493,34.51759781,bbox,27.31879119948915,26.712645495719816,SI,False,25.91496269436558,26.712645495719816,2,50.0,1.602830761884518,86.98060941828255,68.52493074792244
"Messick, Parker",5,24.623066280970882,29.0456,18.87080486662175,22.5752,15.68889999999999,246.29228273328795,290.41410672,hull,17.58755436289285,18.25360981645334,FF,False,11.493494602288605,10.616971058940058,3,100.0,0.7538563200316889,68.42105263157895,68.42105263157895
"Miller, Bryce",5,14.550566280970884,18.973100000000002,26.07640486662175,29.7808,11.462799999999987,234.62330223328803,278.7451262200001,hull,19.18883238090279,19.854887834463284,FF,False,12.368657831110568,11.49213428776202,3,100.0,0.7310183054904988,68.2825484764543,68.2825484764543
"Ruiz, José",2,12.873739680809543,8.849,23.954595571116702,20.5834,10.186300000000003,222.29570091594934,182.14250660000002,bbox,23.011081690288023,22.404935986518687,FF,False,21.607253185164453,22.404935986518687,2,50.0,1.5775074124923072,86.42659279778393,68.24792243767313
"Gasser, Robert",2,24.112539680809544,20.0878,12.4297955711167,9.0586,10.8275,222.12053939594932,181.96734508000003,bbox,22.64197885797524,22.035833154205903,FF,False,21.23815035285167,22.035833154205903,2,50.0,1.5482940347043113,86.14958448753463,68.10941828254848
"Williams, Gavin",5,20.678966280970883,25.1015,24.81650486662175,28.520899999999997,14.585000000000008,199.38603648328802,243.50786047000008,hull,19.51415600328794,20.180211456848433,FF,False,10.852247746834628,9.975724203486081,2,100.0,0.7194455708797773,67.86703601108033,67.86703601108033
"Brown, Ben",2,14.020839680809543,9.9961,22.6620955711167,19.2909,8.589199999999991,232.9869598059493,192.83376549000002,bbox,22.333106789480333,21.726961085710997,FF,False,20.929278284356762,21.726961085710997,2,50.0,1.5124586419062747,85.45706371191135,67.76315789473684
"Glasnow, Tyler",4,14.302924080917101,15.909699999999999,30.9615351014534,32.3074,14.187400000000011,161.08094708084172,177.1110983,hull,19.6440482733571,19.886036674474315,FF,False,13.18727808341392,12.868823321632966,2,100.0,0.7020074097488724,67.72853185595568,67.72853185595568
"Avila, Luinder",3,25.49508188086332,24.286099999999998,21.90466533628505,20.892,13.150900000000007,152.0052517683955,139.94373022,hull,18.385336235743218,18.203257584417155,FF,False,15.871031929871497,16.11064594965814,2,75.0,0.9188084352607848,73.54570637119113,67.67659279778393
"Imanaga, Shota",3,26.144981880863323,24.936,17.19336533628505,16.1807,10.458299999999994,156.45286379839553,144.39134225,hull,20.323119028360534,20.14104037703447,FF,False,15.843447867096549,16.08306188688319,2,75.0,0.9167247829319435,73.40720221606648,67.57271468144044
"Fisher, Braydon",3,10.803481880863322,9.5945,33.354965336285055,32.3423,12.608699999999999,54.1689591883955,42.10743763999999,hull,25.440060377997202,25.25798172667114,FF,False,16.721553018008542,16.96116703779518,3,75.0,0.9135122060088194,73.26869806094183,67.46883656509695
"Ort, Kaleb",4,24.6603240809171,26.2671,19.3285351014534,20.674400000000002,12.492899999999992,188.63929947084165,204.66945068999993,hull,17.637536443070342,17.879524844187557,FF,False,13.783339050398462,13.464884288617508,3,100.0,0.6941625692834401,67.45152354570637,67.45152354570637
"Rainey, Tanner",2,15.654039680809543,11.6293,21.023895571116704,17.652700000000003,8.971400000000003,245.44173842594932,205.28854411000003,bbox,21.745172071603786,21.13902636783445,FF,False,20.341343566480216,21.13902636783445,2,50.0,1.4796707344555522,84.7645429362881,67.41689750692521
"Teng, Kai-Wei",5,26.94656628097088,31.3691,17.27570486662175,20.9801,10.194199999999995,253.64940846828796,297.771232455,hull,19.745181355413315,20.411236808973808,FF,False,7.426460574465035,6.549937031116488,3,100.0,0.6833888793082773,67.17451523545706,67.17451523545706
"Núñez, Eduarniel",2,17.136439680809545,13.1117,19.3801955711167,16.009,9.911299999999997,250.05839961594933,209.9052053,bbox,21.29925465071107,20.693108946941734,FF,False,19.8954261455875,20.693108946941734,2,50.0,1.425293560846323,84.21052631578947,67.1398891966759
"Sewald, Paul",2,26.29953968080954,22.2748,9.1688955711167,5.7977,8.102699999999999,169.2958022759493,129.14260796,bbox,23.62309685569213,23.016951151922793,FF,False,22.21926835056856,23.016951151922793,2,50.0,1.4193464706655181,83.5180055401662,66.79362880886427
"Allard, Kolby",5,17.31176628097088,21.734299999999998,25.581804866621752,29.2862,18.530900000000003,255.65013579828798,299.77195978500004,hull,16.21060281425262,16.876658267813113,FF,False,11.931243036640616,11.054719493292069,3,100.0,0.6573399211219935,66.62049861495845,66.62049861495845
"Mejia, Juan",2,19.056739680809542,15.032,17.3525955711167,13.9814,13.466099999999997,250.3215991159493,210.16840480000002,bbox,21.13516345815788,20.529017754388544,FF,False,19.73133495303431,20.529017754388544,2,50.0,1.4019357773683347,83.10249307479224,66.58587257617728
"Fitts, Richard",5,20.58666628097088,25.0092,22.62520486662175,26.3296,12.9148,231.3277669732879,275.44959095999997,hull,18.735183217168256,19.40123867072875,FF,False,10.352617173037054,9.476093629688506,3,100.0,0.6566426848392776,66.4819944598338,66.4819944598338
"King, Michael",5,29.71096628097088,34.1335,14.063804866621751,17.7682,11.485299999999995,253.03821675328794,297.16004074,hull,18.04428834561732,18.710343799177814,SI,False,8.991406679581848,8.114883136233301,3,100.0,0.6537286763514125,66.34349030470914,66.34349030470914
"Fairbanks, Pete",2,9.513639680809542,5.488899999999999,25.9882955711167,22.6171,12.01530000000001,164.2961945059493,124.14300018999998,bbox,23.87976243215945,23.273616728390113,FF,False,22.47593392703588,23.273616728390113,2,50.0,1.3696337303635142,82.40997229916897,66.23961218836564
"Sugano, Tomoyuki",6,18.112308481024662,25.3506,22.882774631790102,28.945700000000002,14.730400000000003,271.0522367457341,343.2657335,hull,16.992818119634276,18.08294062563804,FF,False,11.182722005549659,9.748129680633516,3,100.0,0.6509836248122755,66.06648199445983,66.06648199445983
"Uribe, Abner",2,28.545539680809544,24.5208,5.8791955711167,2.5079999999999996,11.502400000000009,101.6513607159493,61.498166399999995,bbox,25.254871769024717,24.64872606525538,SI,False,23.851043263901147,24.64872606525538,2,50.0,1.3307268819663163,81.85595567867036,65.96260387811634
"Vásquez, Randy",6,23.895608481024663,31.1339,16.0282746317901,22.0912,12.2517,288.55496729573406,360.76846405,hull,16.600396799142302,17.69051930514607,FF,False,10.673904907111877,9.239312582195735,3,100.0,0.633138631851429,65.51246537396122,65.51246537396122
"Palencia, Daniel",2,18.21593968080954,14.1912,17.5943955711167,14.2232,11.068300000000008,241.99747015594932,201.84427584,bbox,20.698173368492476,20.09202766472314,FF,False,19.294344863368906,20.09202766472314,2,50.0,1.2567429829170182,80.74792243767313,65.40858725761773
"Irvin, Jake",4,29.7090240809171,31.3158,17.552335101453398,18.8982,14.544799999999995,173.4513109458417,189.48146216499998,hull,17.505002629512457,17.746991030629673,FF,False,11.72009583095662,11.401641069175666,2,100.0,0.6146807862378381,65.37396121883657,65.37396121883657
"Jackson, Luke",3,11.583581880863322,10.374600000000001,31.829165336285048,30.816499999999998,10.073900000000009,41.5836730533955,29.522151504999993,hull,28.700912885323547,28.518834233997485,FF,False,13.443345822609354,13.682959842395995,3,75.0,0.8318246995956754,70.3601108033241,65.28739612188366
"Ohtani, Shohei",7,17.394450681078442,27.4485,20.20894439695845,28.6304,19.972400000000007,310.8105592681803,411.11572879,hull,16.630070183830984,18.144259742278027,FF,False,10.759306652325279,8.766645545841541,3,100.0,0.6130984485648326,65.2354570637119,65.2354570637119
"Cease, Dylan",3,7.944181880863322,6.735200000000001,35.04636533628505,34.033699999999996,14.851199999999992,45.167552118395506,33.10603057,hull,25.520978489269364,25.338899837943302,FF,False,16.72326629077677,16.96288031056341,3,75.0,0.8106409735724033,70.08310249307479,65.07963988919667
"Roberts, Ethan",2,23.11993968080954,19.0952,13.681495571116699,10.3103,9.211699999999993,237.0304348759493,196.87724056,bbox,18.11646846707561,17.510322763306274,,True,20.903214625480445,21.70089742683468,2,50.0,1.2105455610924905,79.91689750692521,64.99307479224376
"Valdez, Framber",3,30.03598188086332,28.826999999999998,21.757165336285052,20.744500000000002,14.792599999999993,76.16859437339549,64.10707282499999,hull,20.569896460114258,20.387817808788196,SI,False,13.898694873149426,14.138308892936067,2,75.0,0.806174128683695,69.94459833795014,64.97576177285319
"Smith-Shawver, AJ",3,20.154281880863323,18.9453,28.11206533628505,27.0994,18.291700000000006,103.85807319839552,91.79655165000001,hull,20.852417209281004,20.670338557954942,FF,False,14.425781985021354,14.665396004807995,2,75.0,0.7995156095396315,69.80609418282549,64.8718836565097
"Hendricks, Kyle",4,28.000824080917102,29.6076,23.0313351014534,24.377200000000002,14.255099999999999,157.8736536608417,173.90380488,hull,15.844251507932935,16.08623990905015,SI,False,11.984761487792843,11.66630672601189,2,100.0,0.5887435858356785,64.81994459833795,64.81994459833795
"Fernandez, Ryan",2,14.998239680809542,10.9735,20.4175955711167,17.0464,8.541700000000006,227.21186471594928,187.05867039999998,bbox,20.87921787376863,20.273072169999296,FF,False,19.47538936864506,20.273072169999296,2,50.0,1.1843647656244023,79.08587257617728,64.57756232686981
"Crochet, Garrett",4,28.327824080917104,29.934600000000003,17.5830351014534,18.928900000000002,13.650099999999995,150.1070451458417,166.137196365,hull,18.201358433164057,18.44334683428127,FF,False,12.776180224689929,12.457725462908975,3,100.0,0.580663413268109,64.54293628808865,64.54293628808865
"Whitley, Forrest",2,19.91533968080954,15.8906,15.440795571116702,12.069600000000001,6.847000000000008,231.94638007594932,191.79318576,bbox,20.56075450775244,19.954608803983103,FF,False,19.156926002628868,19.954608803983103,2,50.0,1.1712483274623564,78.94736842105263,64.50831024930747
"Darrell-Hicks, Michael",2,24.564539680809542,20.5398,10.046395571116701,6.6752,6.847999999999999,177.26046727594928,137.10727296,bbox,22.20340661991331,21.597260916143973,SI,False,20.79957811478974,21.597260916143973,2,50.0,1.170669346797362,78.80886426592798,64.43905817174516
"Bednar, David",3,17.494181880863323,16.2852,26.562465336285047,25.549799999999998,19.393500000000003,113.4849485183955,101.42342697,hull,21.720049718448433,21.53797106712237,FF,False,15.124458370749611,15.364072390536252,2,75.0,0.7691429344914514,69.11357340720221,64.35249307479224
"Romano, Jordan",2,13.593639680809542,9.5689,21.591695571116702,18.2205,9.650599999999997,214.5033367659493,174.35014245,bbox,21.186487475955726,20.58034177218639,FF,False,19.782658970832156,20.58034177218639,2,50.0,1.1585371482482498,78.53185595567868,64.30055401662051
"Mikolas, Miles",5,19.56676628097088,23.9893,26.26110486662175,29.9655,16.833600000000004,225.66043733828792,269.782261325,hull,16.124138554471255,16.790194008031747,FF,False,10.941900563090075,10.065377019741527,3,100.0,0.5718442887089072,64.26592797783933,64.26592797783933
"Olson, Reese",5,19.13606628097088,23.5586,24.20220486662175,27.906599999999997,14.737400000000008,229.8535231932879,273.97534717999997,hull,18.317049642887955,18.983105096448448,SI,False,9.730176492121139,8.853652948772591,2,100.0,0.5620868770043447,64.12742382271468,64.12742382271468
"Matsui, Yuki",4,20.5494240809171,22.1562,19.694335101453397,21.0402,10.682900000000004,173.68523205584174,189.71538327500002,hull,19.361072334801904,19.60306073591912,FF,False,13.559292551066997,13.240837789286044,3,100.0,0.5593019594706804,63.850415512465375,63.850415512465375
"Liberatore, Matthew",6,17.51250848102466,24.750799999999998,28.2737746317901,34.3367,16.53880000000001,237.29252691073407,309.506023665,hull,15.748011120391165,16.83813362639493,FF,False,10.619791841529318,9.185199516613176,3,100.0,0.5580447713030704,63.711911357340725,63.711911357340725
"Klein, Will",3,14.42428188086332,13.2153,31.500965336285052,30.488300000000002,12.207999999999998,55.29804637339548,43.236524824999975,hull,23.382762948893937,23.200684297567875,FF,False,15.369376630697468,15.60899065048411,3,75.0,0.7284829571008283,68.14404432132964,63.625346260387815
"Soroka, Michael",4,27.6605240809171,29.2673,22.3142351014534,23.6601,13.23190000000001,152.6701930058417,168.70034422499998,hull,17.197979677037413,17.439968078154628,FF,False,11.102004428228602,10.783549666447648,2,100.0,0.5564702310130211,63.57340720221607,63.57340720221607
"Scott, Tanner",2,15.869539680809542,11.8448,19.1184955711167,15.747300000000001,7.584099999999992,226.67681335594932,186.52361904,bbox,20.31088483754119,19.704739133771856,FF,False,18.90705633241762,19.704739133771856,2,50.0,1.0695907844606032,77.00831024930747,63.5387811634349
"Graceffo, Gordon",3,8.457281880863322,7.2483,32.87406533628506,31.861400000000003,12.359799999999993,80.78386173339548,68.72234018499998,hull,24.095204213767424,23.913125562441362,FF,False,16.06305401333057,16.30266803311721,3,75.0,0.7283819218059447,68.00554016620498,63.52146814404432
"Bellozo, Valente",4,29.1930240809171,30.7998,12.6370351014534,13.982899999999999,12.101399999999998,187.88539487584168,203.91554609499997,hull,17.357906702140234,17.59989510325745,FF,False,13.384340104235285,13.065885342454331,2,100.0,0.5512955481486574,63.43490304709142,63.43490304709142
"Kershaw, Clayton",4,11.882324080917103,13.4891,30.5550351014534,31.9009,16.6811,189.86254658584167,205.89269780499995,hull,17.39053901731147,17.632527418428683,FF,False,13.660506074195208,13.342051312414254,3,100.0,0.5420631490110056,63.29639889196675,63.29639889196675
"Santillan, Tony",3,23.499981880863324,22.291,20.09146533628505,19.0788,10.15209999999999,65.56912352839548,53.507601979999976,hull,25.67339509787346,25.491316446547398,FF,False,12.841070056758035,13.080684076544676,3,75.0,0.6949719511892465,67.59002770083103,63.20983379501385
"Pérez, Cionel",3,26.956081880863323,25.7471,14.19786533628505,13.1852,12.559200000000004,86.13562669339551,74.074105145,hull,25.064652503227,24.882573851900936,SI,False,13.452760399709222,13.692374419495863,3,75.0,0.6916689935762562,67.31301939058172,63.002077562326875
"Kerkering, Orion",3,31.800981880863322,30.592,15.25036533628505,14.2377,10.738100000000003,120.05897494839549,107.99745339999998,hull,18.48722881865039,18.305150167324328,FF,False,14.556916829317261,14.796530849103902,2,75.0,0.6763032949990113,67.03601108033241,62.7943213296399
"Williams, Devin",2,10.362739680809542,6.337999999999999,23.7503955711167,20.3792,10.408500000000004,169.3165639159493,129.16336959999998,bbox,21.948170833545564,21.34202512977623,FF,False,20.544342328421994,21.34202512977623,2,50.0,1.0064951372860655,75.48476454293629,62.77700831024931
"Evans, Logan",6,24.99190848102466,32.230199999999996,15.4799746317901,21.5429,11.293999999999997,253.44881302073406,325.662309775,hull,18.03793079670754,19.128053302711304,SI,False,9.421954422787941,7.987362097871798,3,100.0,0.5157626880426291,62.742382271468145,62.742382271468145
"Peguero, Elvis",2,24.284639680809544,20.259900000000002,9.535095571116699,6.1639,7.074400000000011,165.03319192594932,124.87999761,bbox,21.782954037888057,21.17680833411872,SI,False,20.379125532764487,21.17680833411872,2,50.0,1.0028991108299028,75.34626038781164,62.70775623268698
"Weathers, Ryan",3,23.490481880863324,22.2815,15.69786533628505,14.6852,13.114500000000007,161.53524406839549,149.47372251999997,hull,19.036773769091873,18.85469511776581,FF,False,16.253970441122583,16.493584460909222,2,75.0,0.6582270428223319,66.7590027700831,62.58656509695291
"Headrick, Brent",2,15.604239680809542,11.5795,18.8611955711167,15.49,12.123800000000003,219.51964931594932,179.366455,bbox,19.945869596576077,19.33972389280674,FF,False,18.542041091452507,19.33972389280674,2,50.0,0.9481272747678989,74.51523545706371,62.29224376731302
"Funderburk, Kody",5,26.60506628097088,31.0276,11.51150486662175,15.2159,11.1948,234.29140595328795,278.41322994,hull,18.793065258517704,19.459120712078196,SI,False,10.787761295213226,9.911237751864679,4,100.0,0.49783185712501465,62.18836565096952,62.18836565096952
"Robertson, David",2,7.534739680809542,3.51,28.8174955711167,25.4463,7.232500000000002,129.4697073159493,89.316513,bbox,18.11646846707561,17.510322763306274,,True,24.889556904188286,25.68723970554252,2,50.0,0.9373146979485977,74.23822714681441,62.15373961218837
"Arias, Luarbert",2,18.058039680809543,14.0333,16.3394955711167,12.968300000000001,11.500399999999999,222.14123870594932,181.98804439000003,bbox,19.714005703779804,19.10786000001047,FF,False,18.310177198656234,19.10786000001047,2,50.0,0.9287393479881163,73.9612188365651,62.01523545706371
"Sale, Chris",3,28.272181880863325,27.063200000000002,13.222465336285051,12.209800000000001,15.760799999999989,144.78871236339552,132.727190815,hull,19.216100377221704,19.03402172589564,FF,False,15.3456733708464,15.585287390633042,3,75.0,0.6468919614829135,65.78947368421053,61.85941828254849
"Flaherty, Jack",3,19.16848188086332,17.9595,25.56116533628505,24.5485,15.070899999999995,46.394383673395495,34.33286212499999,hull,24.328026647776433,24.14594799645037,FF,False,14.308033692588369,14.54764771237501,3,75.0,0.6434872838458667,65.65096952908587,61.75554016620498
"Murfee, Penn",2,25.033439680809543,21.0087,8.0779955711167,4.7068,9.61160000000001,139.03694347594933,98.88374916000001,bbox,22.135647368461903,21.529501664692567,FF,False,20.731818863338333,21.529501664692567,2,50.0,0.9076885820005811,73.13019390581718,61.59972299168975
"Johnson, Seth",2,17.07083968080954,13.0461,17.2479955711167,13.8768,9.229299999999995,221.19131479594927,181.03812047999998,bbox,19.652570655712417,19.04642495194308,FF,False,18.248742150588846,19.04642495194308,2,50.0,0.9059871171810244,72.99168975069253,61.53047091412743
"Hall, DL",5,20.18416628097088,24.6067,23.173904866621754,26.878300000000003,14.207800000000006,201.27934214828804,245.4011661350001,hull,17.61032843173508,18.276383885295573,FF,False,11.09335493812189,10.216831394773342,3,100.0,0.48210394027647463,61.495844875346265,61.495844875346265
"Hernández, Daysbel",2,15.591139680809544,11.566400000000002,18.6083955711167,15.237199999999998,9.340500000000006,216.3927443959493,176.23955008,bbox,19.73606658180749,19.129920878038153,FF,False,18.332238076683918,19.129920878038153,2,50.0,0.8852458351493586,72.57617728531855,61.32271468144044
"Ober, Bailey",4,27.5499240809171,29.1567,14.649035101453402,15.994900000000001,11.8356,168.75519027084175,184.78534149000004,hull,18.41792304328828,18.659911444405495,FF,False,12.18564289696169,11.867188135180736,2,100.0,0.4624328515559245,61.08033240997231,61.08033240997231
"Strider, Spencer",3,20.101881880863324,18.8929,24.15796533628505,23.1453,17.0783,42.833111383395504,30.771589835,hull,24.952123907984568,24.770045256658506,FF,False,13.332022394228982,13.571636414015623,3,75.0,0.5815255341847927,64.6814404432133,61.02839335180056
"Cabrera, Edward",5,23.996366280970882,28.4189,21.85960486662175,25.564,12.946699999999993,193.64075328828795,237.762577275,hull,16.434125448024236,17.10018090158473,SI,False,10.908311447320042,10.031787903971495,3,100.0,0.46228884034463247,60.94182825484764,60.94182825484764
"Sterner, Justin",3,26.60018188086332,25.391199999999998,15.43596533628505,14.423300000000001,11.962299999999999,64.57967023839551,52.518148690000004,hull,24.452909566423486,24.270830915097424,FF,False,13.417018152527632,13.656632172314273,2,75.0,0.5726981902203139,64.40443213296399,60.82063711911357
"McGreevy, Michael",6,20.31690848102466,27.5552,19.296074631790102,25.359,13.393,250.82187124573414,323.03536800000006,hull,17.494508512200106,18.584631018203872,FF,False,9.914827593604363,8.48023526868822,3,100.0,0.4370664442393758,60.664819944598335,60.664819944598335
"Blanco, Ronel",4,22.3158240809171,23.9226,18.9842351014534,20.3301,13.043700000000001,161.2682790308417,177.29843025,hull,18.59903140712835,18.841019808245566,FF,False,12.896190698011258,12.577735936230305,3,100.0,0.43654081112617343,60.526315789473685,60.526315789473685
"Jarvis, Bryce",3,24.454181880863324,23.2452,17.883765336285048,16.8711,11.429300000000012,146.78202975839554,134.72050821000002,hull,17.80550111149738,17.62342246017132,FF,False,15.367266754578974,15.606880774365615,2,75.0,0.5603308433352474,63.988919667590025,60.5090027700831
"Strickland, Hunter",2,16.434639680809543,12.4099,17.5883955711167,14.2172,8.693299999999994,216.5872245959493,176.43403028,bbox,19.477669061728545,18.87152335795921,FF,False,18.073840556604974,18.87152335795921,2,50.0,0.8378866587158652,70.77562326869807,60.4224376731302
"Abbott, Andrew",4,25.4970240809171,27.1038,18.706535101453397,20.0524,12.218800000000002,187.10032795584172,203.130479175,hull,19.89601828816236,20.138006689279575,FF,False,8.150514242661332,7.832059480880378,3,100.0,0.43025424287496,60.387811634349035,60.387811634349035
"Mayza, Tim",2,22.793039680809542,18.7683,10.530495571116699,7.1593,6.497299999999996,174.52108450594932,134.36789019,bbox,20.69357115801807,20.087425454248734,SI,False,19.2897426528945,20.087425454248734,2,50.0,0.8351775480887369,70.6371191135734,60.353185595567865
"Leasure, Jordan",2,14.477339680809543,10.4526,19.4342955711167,16.0631,8.944099999999992,208.0543533759493,167.90115906,bbox,19.77069705176598,19.164551347996643,FF,False,18.366868546642408,19.164551347996643,2,50.0,0.8329320787133146,70.49861495844875,60.28393351800554
"Bradley, Taj",5,12.239766280970883,16.662300000000002,29.47690486662175,33.1813,14.416299999999993,225.42191291828794,269.543736905,hull,16.345646014789697,17.01170146835019,FF,False,11.695960933771065,10.819437390422518,3,100.0,0.4281506568721125,60.24930747922438,60.24930747922438
"Schreiber, John",4,30.5616240809171,32.1684,9.9873351014534,11.3332,11.416899999999998,162.17109480084176,178.20124602000004,hull,17.52345617907555,17.765444580192764,FF,False,13.648944747514038,13.330489985733085,3,100.0,0.4097795045790886,59.695290858725755,59.695290858725755
"King, Bryan",3,30.005081880863322,28.7961,12.431265336285051,11.418600000000001,11.94720000000001,139.02105692839552,126.95953538,hull,17.637212786894988,17.455134135568926,FF,False,15.12539616094408,15.365010180730721,2,75.0,0.5166753532149879,62.880886426592795,59.677977839335185
"Pearson, Nate",2,16.998739680809543,12.974,16.7500955711167,13.3789,8.058099999999996,213.73104291594933,173.5778486,bbox,19.242659358688808,18.636513654919472,FF,False,17.838830853565238,18.636513654919472,2,50.0,0.7740914942364213,69.25207756232687,59.6606648199446
"Eovaldi, Nathan",5,21.900466280970882,26.323,17.64460486662175,21.349,18.280900000000003,245.95190889828797,290.073732885,hull,15.039973652824694,15.706029106385184,FF,False,12.288049678071674,11.411526134723127,3,100.0,0.4016400436276051,59.556786703601105,59.556786703601105
"Booser, Cam",3,21.596081880863323,20.3871,21.236465336285047,20.223799999999997,14.406199999999998,60.855992078395516,48.79447053000001,hull,23.85571028952805,23.67363163820199,FF,False,13.263641695455483,13.503255715242124,3,75.0,0.5071426196152807,62.603878116343495,59.47022160664821
"Mears, Nick",2,11.117239680809544,7.0925,22.0939955711167,18.7228,8.817599999999999,172.94465331594932,132.791459,bbox,20.627304413744138,20.021158709974802,FF,False,19.223475908620568,20.021158709974802,2,50.0,0.7620819422360895,68.83656509695291,59.45290858725762
"Hoglund, Gunnar",4,24.477624080917103,26.084400000000002,13.9329351014534,15.2788,12.381400000000014,211.9306602858418,227.9608115050001,hull,16.35961565490542,16.601604056022634,FF,False,13.124129882590053,12.805675120809099,2,100.0,0.3787598553532506,59.418282548476455,59.418282548476455
"Ashby, Aaron",4,22.6784240809171,24.2852,23.2326351014534,24.578500000000002,15.200099999999992,145.2179129508417,161.24806417,hull,21.55404228105048,21.796030682167697,SI,False,7.380866558532875,7.062411796751922,2,100.0,0.3771332045301259,59.2797783933518,59.2797783933518
"Cavalli, Cade",5,19.56416628097088,23.9867,24.20430486662175,27.9087,11.00330000000001,222.54547255328794,266.66729654,hull,15.73317062979528,16.39922608335577,FF,False,10.287586049996461,9.411062506647914,3,100.0,0.37261820586920485,59.14127423822715,59.14127423822715
"Zerpa, Angel",3,23.75078188086332,22.5418,19.44996533628505,18.4373,11.483099999999993,135.8554701183955,123.79394856999997,hull,17.81499731619605,17.632918664869987,SI,False,14.72078825882244,14.960402278609081,2,75.0,0.49302493855774127,62.04986149584487,59.05470914127423
"Kelly, Zack",5,30.71616628097088,35.1387,9.720604866621752,13.425,14.313100000000006,216.51528713828793,260.637111125,hull,15.830484032681474,16.496539486241964,FF,False,11.760381900770389,10.883858357421841,2,100.0,0.3640625870678363,59.0027700831025,59.0027700831025
