player_name,comp_player_name,season,p_throws,rank,physical_distance
"Akin, Keegan","Price, David",2022,L,1,0.4280889552088816
"Akin, Keegan","Luzardo, Jesús",2022,L,2,0.5126126153643805
"Akin, Keegan","Banks, Tanner",2022,L,3,0.5830352382662485
"Akin, Keegan","Naughton, Packy",2022,L,4,0.6044487681205839
"Akin, Keegan","Ferguson, Caleb",2022,L,5,0.7110617881758987
"Akin, Keegan","Urías, Julio",2022,L,6,0.7359222168214818
"Akin, Keegan","McCarty, Kirk",2022,L,7,0.7584142335239852
"Akin, Keegan","Suarez, Ranger",2022,L,8,0.7908594180593225
"Akin, Keegan","Rodriguez, Eduardo",2022,L,9,0.8517567970834365
"Akin, Keegan","Alexander, Scott",2022,L,10,0.8717785415135941
"Alexander, Scott","Rodriguez, Eduardo",2022,L,1,0.2119395218452582
"Alexander, Scott","Banda, Anthony",2022,L,2,0.28089675450177676
"Alexander, Scott","Ferguson, Caleb",2022,L,3,0.4593702591456584
"Alexander, Scott","Gilbreath, Lucas",2022,L,4,0.46388703942524767
"Alexander, Scott","Suarez, Ranger",2022,L,5,0.4743722688295237
"Alexander, Scott","Szapucki, Thomas",2022,L,6,0.4851806015350981
"Alexander, Scott","Price, David",2022,L,7,0.590636468089746
"Alexander, Scott","Cabrera, Génesis",2022,L,8,0.649236156160297
"Alexander, Scott","Lauer, Eric",2022,L,9,0.6509453667238246
"Alexander, Scott","McCarty, Kirk",2022,L,10,0.756864058773686
"Alexander, Tyler","Shreve, Chasen",2022,L,1,0.40863306079023887
"Alexander, Tyler","Alvarez, Jose",2022,L,2,0.4737141023716855
"Alexander, Tyler","Quintana, Jose",2022,L,3,0.5074319374823806
"Alexander, Tyler","Boyd, Matthew",2022,L,4,0.599487986824657
"Alexander, Tyler","Rogers, Josh",2022,L,5,0.6046142821825082
"Alexander, Tyler","Davis, Austin",2022,L,6,0.6630521459439227
"Alexander, Tyler","Anderson, Tyler",2022,L,7,0.6657426183728162
"Alexander, Tyler","Bubic, Kris",2022,L,8,0.6676178855638635
"Alexander, Tyler","Banuelos, Manny",2022,L,9,0.7150753662468347
"Alexander, Tyler","Okert, Steven",2022,L,10,0.7170842089888869
"Allard, Kolby","Vieaux, Cam",2022,L,1,0.2739120510693479
"Allard, Kolby","King, John",2022,L,2,0.4272685876903483
"Allard, Kolby","Peters, Dillon",2022,L,3,0.42924176833788036
"Allard, Kolby","Speier, Gabe",2022,L,4,0.533434953961048
"Allard, Kolby","Boyd, Matthew",2022,L,5,0.5632665392682946
"Allard, Kolby","Suarez, José",2022,L,6,0.6578508876178637
"Allard, Kolby","Nelson, Kyle",2022,L,7,0.6703125499581055
"Allard, Kolby","Fry, Paul",2022,L,8,0.6782465264658005
"Allard, Kolby","Hughes, Brandon",2022,L,9,0.7242493688911718
"Allard, Kolby","Cortes, Nestor",2022,L,10,0.7513194977498897
"Allen, Logan","Gilbert, Tyler",2022,L,1,0.35165524060642045
"Allen, Logan","Young, Alex",2022,L,2,0.4220317465370198
"Allen, Logan","Castano, Daniel",2022,L,3,0.4798705292493325
"Allen, Logan","Anderson, Tyler",2022,L,4,0.5621986194341607
"Allen, Logan","Detmers, Reid",2022,L,5,0.6276988498145859
"Allen, Logan","Smyly, Drew",2022,L,6,0.6723524979826903
"Allen, Logan","Keuchel, Dallas",2022,L,7,0.7061394604216826
"Allen, Logan","Vespi, Nick",2022,L,8,0.7110125381053773
"Allen, Logan","Smeltzer, Devin",2022,L,9,0.7428854378387169
"Allen, Logan","Norris, Daniel",2022,L,10,0.8127087823096224
"Alvarado, José","Burke, Brock",2022,L,1,1.7647651985069712
"Alvarado, José","Chapman, Aroldis",2022,L,2,1.8569573322028208
"Alvarado, José","Beeks, Jalen",2022,L,3,1.8711497771968866
"Alvarado, José","Soto, Gregory",2022,L,4,1.9242980070182405
"Alvarado, José","Mayza, Tim",2022,L,5,1.954893556215
"Alvarado, José","Morejon, Adrian",2022,L,6,1.9774623467364725
"Alvarado, José","Snell, Blake",2022,L,7,1.9993692104316465
"Alvarado, José","Hentges, Sam",2022,L,8,2.1073254807456197
"Alvarado, José","Matzek, Tyler",2022,L,9,2.3456508071807574
"Alvarado, José","Taylor, Blake",2022,L,10,2.450986719251388
"Alvarez, Jose","Quintana, Jose",2022,L,1,0.18847789879533036
"Alvarez, Jose","Shreve, Chasen",2022,L,2,0.21774538491734538
"Alvarez, Jose","Bubic, Kris",2022,L,3,0.3287804527936049
"Alvarez, Jose","Freeland, Kyle",2022,L,4,0.39143081744435143
"Alvarez, Jose","Alexander, Tyler",2022,L,5,0.4737141023716855
"Alvarez, Jose","Bumgarner, Madison",2022,L,6,0.4971284529648491
"Alvarez, Jose","Banuelos, Manny",2022,L,7,0.5995124076868548
"Alvarez, Jose","Springs, Jeffrey",2022,L,8,0.6119386288219162
"Alvarez, Jose","Fleming, Josh",2022,L,9,0.6498554911304744
"Alvarez, Jose","Henry, Tommy",2022,L,10,0.6812756017573391
"Anderson, Tyler","Castano, Daniel",2022,L,1,0.3109895402570379
"Anderson, Tyler","Gilbert, Tyler",2022,L,2,0.5253524860012827
"Anderson, Tyler","Allen, Logan",2022,L,3,0.5621986194341607
"Anderson, Tyler","Zimmermann, Bruce",2022,L,4,0.6378152216877641
"Anderson, Tyler","Young, Alex",2022,L,5,0.6639326649426031
"Anderson, Tyler","Alexander, Tyler",2022,L,6,0.6657426183728162
"Anderson, Tyler","Rogers, Josh",2022,L,7,0.6764595552450916
"Anderson, Tyler","Keuchel, Dallas",2022,L,8,0.7300616176216166
"Anderson, Tyler","Miley, Wade",2022,L,9,0.7326317149252455
"Anderson, Tyler","Kershaw, Clayton",2022,L,10,0.7414409116180953
"Ashby, Aaron","Detwiler, Ross",2022,L,1,0.6683205128306292
"Ashby, Aaron","Smith, Caleb",2022,L,2,0.717346397244512
"Ashby, Aaron","Pérez, Francisco",2022,L,3,0.9603942661648286
"Ashby, Aaron","Newcomb, Sean",2022,L,4,1.007091802899311
"Ashby, Aaron","Urías, Julio",2022,L,5,1.0153669529169609
"Ashby, Aaron","Valdez, Framber",2022,L,6,1.0540453837770525
"Ashby, Aaron","Minor, Mike",2022,L,7,1.0657257702902145
"Ashby, Aaron","Detmers, Reid",2022,L,8,1.11859518545825
"Ashby, Aaron","Misiewicz, Anthony",2022,L,9,1.1548836726881637
"Ashby, Aaron","Luzardo, Jesús",2022,L,10,1.297970099227051
"Banda, Anthony","Rodriguez, Eduardo",2022,L,1,0.27581905175653765
"Banda, Anthony","Alexander, Scott",2022,L,2,0.28089675450177676
"Banda, Anthony","Szapucki, Thomas",2022,L,3,0.3700274320484735
"Banda, Anthony","Gilbreath, Lucas",2022,L,4,0.44880924147708323
"Banda, Anthony","Suarez, Ranger",2022,L,5,0.4804676370868863
"Banda, Anthony","Ferguson, Caleb",2022,L,6,0.5411223689793633
"Banda, Anthony","Strahm, Matt",2022,L,7,0.6618060277476201
"Banda, Anthony","Lauer, Eric",2022,L,8,0.6630941684809936
"Banda, Anthony","Garrett, Amir",2022,L,9,0.6735600535617947
"Banda, Anthony","Matz, Steven",2022,L,10,0.7128251177812914
"Banks, Tanner","Akin, Keegan",2022,L,1,0.5830352382662485
"Banks, Tanner","Price, David",2022,L,2,0.7762363769048741
"Banks, Tanner","Smith, Caleb",2022,L,3,0.7863135015492991
"Banks, Tanner","Sandoval, Patrick",2022,L,4,0.8739802642159253
"Banks, Tanner","Davidson, Tucker",2022,L,5,0.9204928968927599
"Banks, Tanner","Luzardo, Jesús",2022,L,6,0.9348866477319258
"Banks, Tanner","Newcomb, Sean",2022,L,7,0.9401147711380623
"Banks, Tanner","Moore, Matt",2022,L,8,0.9438366028518442
"Banks, Tanner","Urías, Julio",2022,L,9,0.9496083367623428
"Banks, Tanner","Skubal, Tarik",2022,L,10,0.9585273173067825
"Banuelos, Manny","Matz, Steven",2022,L,1,0.4752195210280858
