player_name,season,pitcher_effectiveness,pitcher_command,trusted_velocity_score,trusted_movement_score,trusted_tunneling_score,raw_tunneling_score,pitcher_effectiveness_contribution,pitcher_command_contribution,trusted_velocity_score_contribution,trusted_movement_score_contribution,paom_score,paom_confidence,effectiveness_confidence,movement_confidence,command_confidence,velocity_confidence
"Wheeler, Zack",2021,98.38383838383838,89.29292929292929,98.38383838383838,84.44444444444444,,,57.81331726709677,16.94468223943777,21.183688968336376,0.6154235259617473,96.55711200083266,49.22448089896169,49.22448089896169,100.0,97.78801843317972,100.0
"deGrom, Jacob",2021,99.19191919191918,99.39393939393939,79.39393939393939,48.484848484848484,,,58.28816997565608,18.86150149729272,17.09484551243572,0.3533532206478932,94.59787020603241,39.94121917315239,39.94121917315239,75.0,94.32105837424987,75.0
"Cole, Gerrit",2021,97.77777777777777,78.98989898989899,97.37373737373738,96.16161616161617,,,57.457177735677284,14.989526596425721,20.966197295150174,0.7008172209516549,94.11371884820483,45.30606990821341,45.30606990821341,100.0,100.00000000000001,100.0
"Burnes, Corbin",2021,99.39393939393939,72.72727272727273,97.17171717171718,41.61616161616162,,,58.40688315279591,13.801098656555652,20.922698960512932,0.30329484772277504,93.43397561758728,46.897132275883656,46.897132275883656,100.0,95.70272647317503,100.0
"Morton, Charlie",2021,97.17171717171718,79.5959595959596,94.34343434343434,77.57575757575758,,,57.1010382042578,15.104535751897018,20.313722275591555,0.5653651530366292,93.08466138478299,52.1656346724105,52.1656346724105,100.0,96.77130956009347,100.0
"López, Pablo",2021,98.98989898989899,94.34343434343434,76.36363636363637,40.4040404040404,,,58.16945679851626,17.903091868365244,16.44237049287711,0.29446101720657764,92.80938017696519,40.653292453218384,40.653292453218384,100.0,87.58523409363745,100.0
"Iglesias, Raisel",2021,92.32323232323232,93.33333333333333,89.6969696969697,36.96969696969697,,,54.251921952901895,17.711409942579753,19.313260578935015,0.26943183074401855,91.54602430516069,26.52957728046067,26.52957728046067,100.0,91.44116743471581,100.0
"Woodruff, Brandon",2021,88.28282828282829,97.17171717171718,92.52525252525253,49.09090909090909,,,51.87765841010532,18.439801260564636,19.92223726385639,0.3577701359059919,90.59746707043234,41.89154347085604,41.89154347085604,100.0,98.37292596406911,100.0
"Scherzer, Max",2021,95.55555555555556,60.60606060606061,96.16161616161617,68.08080808080808,,,56.15133278713917,11.50091554712971,20.70520728732673,0.4961668139930834,88.85362243558869,45.634556789941726,45.634556789941726,100.0,99.4878587196468,100.0
"May, Trevor",2021,94.94949494949495,71.31313131313132,82.42424242424242,34.54545454545455,,,55.795193255719674,13.53274396045596,17.747320531994337,0.2517641697116239,87.32702191788158,39.75903614457831,39.75903614457831,75.0,91.57976190476191,75.0
