player_name,p_throws,horizontal_coverage,vertical_coverage,velocity_range,hull_area,centroid_dispersion,avg_nn_distance,map_x,map_y
"McCullers Jr., Lance",R,33.175700000000006,21.8619,9.5407,454.51872103500006,15.616240993554747,11.093334797680608,2.47441686266751,-0.6570619147728596
"Burke, Sean",R,20.6807,33.2796,14.714299999999994,313.57332449500007,14.039429234892054,16.018630666251198,2.446372347906061,-0.6270782458150861
"Liberatore, Matthew",L,24.7508,34.3367,16.53880000000001,309.506023665,13.23059698224744,9.185199516613176,2.4461676318902543,-1.6503348333964283
"Povich, Cade",L,26.0928,31.8343,13.35759999999999,332.539461385,14.93026877729884,10.574866242459086,2.4320036425360136,-1.1853403430884994
"Gómez, Yoendrys",R,32.3406,25.3417,13.030199999999994,393.10022602,14.105430851305137,8.870857832239794,2.4301123176050856,-1.2110709702549367
"Dobbins, Hunter",R,27.3385,27.2723,16.877300000000005,354.754057035,12.054853364934017,11.870446301197628,2.413155943939895,-1.1066236871605062
"Harris, Hogan",L,24.341,34.9391,19.9028,161.37195287500003,17.801741499143535,18.467273294045107,3.2150947349220647,-0.15416594121664967
"Englert, Mason",R,26.9045,30.0626,17.041600000000003,288.54378674,12.921359141226633,12.026408203402749,2.4033245019431946,-1.072463527350032
"Beck, Tristan",R,28.2757,30.0969,14.07050000000001,271.027494675,13.91604628591456,16.30612071143375,2.4026776532728245,-0.32915826911565643
"Wheeler, Zack",R,31.114400000000003,25.2231,14.929999999999993,348.87776279,13.658651833928884,9.967849805509122,2.389443430518983,-1.0841347365221958
"Cecconi, Slade",R,25.5204,28.604,18.851,271.80446064499995,13.483750002538212,9.636027325845216,2.373119668991691,-1.326431275861234
"Burrows, Mike",R,23.0229,33.1582,17.2427,271.99319376,13.499046178762736,10.892495793726122,2.3582704805515076,-1.3260263846347253
"Leahy, Kyle",R,28.1397,29.4708,11.84790000000001,419.25794609,13.052058920230442,10.583422057311813,2.3472016813486993,-1.2457850916359354
"Vasil, Mike",R,31.0742,26.7939,12.936800000000003,382.23803279,13.098202298620956,9.770373768781726,2.299091024426205,-1.1911750375930905
"Selby, Colin",R,25.41,24.9929,12.335699999999989,635.069589,17.820726348903403,35.641452697806805,4.547858161128004,1.9922302582197664
"Allard, Kolby",L,21.7343,29.2862,18.530900000000003,299.77195978500004,12.63228612123168,11.054719493292067,2.264682967758971,-1.2589565125337863
"Montero, Keider",R,29.037,25.9433,14.815399999999997,304.29571782,14.725940827878125,8.56197960817183,2.231655192211328,-1.1697874357759563
"Junk, Janson",R,26.8876,29.9506,11.73660000000001,389.145049655,12.529130641405834,12.382016303324772,2.2000137615665945,-1.0064614474083227
"Pérez, Eury",R,25.5266,25.0849,18.02340000000001,315.5094934549999,12.2110944376738,10.928713439045136,2.1905969489144725,-1.0923212414528196
"Simpson, Josh",L,28.5963,23.688,13.78649999999999,358.6127685299999,14.196373234046822,9.355044378386015,2.17832833375783,-1.0387062166532162
"Roupp, Landen",R,36.5357,14.8113,16.037499999999994,257.129415155,14.385392813578967,13.378379846113372,2.170275283506115,0.01854512160454772
"Verlander, Justin",R,24.5417,30.9635,15.4512,290.5748186750001,13.218010185714656,10.481190073462988,2.161509244374247,-1.244194663069232
"Schmidt, Clarke",R,28.9015,29.5119,11.156999999999996,386.680631355,12.553516326472256,10.805501170453075,2.1355862673574975,-1.1555994202115416
"Hill, Rich",L,21.7896,25.238,16.110199999999992,549.9259248,16.671407500268234,33.34281500053647,4.226776175705881,1.6290758323096908
"Faucher, Calvin",R,30.5195,28.198300000000003,9.826999999999998,363.11266609000006,13.57360971648082,11.827096187961343,2.0969925525010735,-0.8172179347873549
"Latz, Jacob",L,21.4169,31.1148,15.962400000000002,239.22655572,14.158587432975205,12.016603720515654,2.0796162038945876,-0.9456632767448556
"Sugano, Tomoyuki",R,25.3506,28.9457,14.730400000000005,343.2657335,12.26756793606077,9.748129680633516,2.079325476868895,-1.3469401842979039
"Mikolas, Miles",R,23.9893,29.9655,16.833600000000004,269.782261325,12.72616543251542,10.065377019741527,2.0768454750603134,-1.2903180279787192
"Jobe, Jackson",R,26.6743,28.3498,14.902899999999988,280.10314274,14.026851541376328,8.727208536901822,2.0728178117540312,-1.2613968816864145
"Walker, Taijuan",R,21.473,27.4946,17.3258,341.2336233,12.143013905695105,9.251716631184708,2.0697595927671224,-1.4509837892335018
"Mazur, Adam",R,28.3728,28.227200000000003,12.363199999999992,331.6590442500001,13.063333966575462,11.494352431970094,2.067758304254705,-0.9328120895690204
"López, Jorge",R,25.9249,27.9105,13.448400000000008,267.08872876500004,14.709290489039873,12.255594572869766,2.0605146751682164,-0.6769797323824073
"Nola, Aaron",R,32.3942,25.1371,13.6378,278.443362745,13.105343220328356,11.681994481694932,2.0476509770242344,-0.7072433589824976
"Knack, Landon",R,21.2221,33.980000000000004,12.908200000000008,251.3094154,14.093328033270348,14.537846581514923,2.0293851023816964,-0.6650130174505439
"Morton, Charlie",R,33.121700000000004,21.3782,12.773299999999992,317.69706351,13.102207738391757,12.593496119806591,2.0107864083845812,-0.4420358085385662
"Vásquez, Randy",R,31.1339,22.0912,12.2517,360.76846405,13.60954594689482,9.239312582195735,1.9892449419727922,-0.9416647687940151
"López, Pablo",R,27.3725,25.9505,11.821600000000004,356.84669599000006,13.975229517919598,9.195827582313417,1.9845138183973383,-1.0994560323462454
"Paddack, Chris",R,20.4746,31.1361,15.509699999999995,301.105893145,12.42879898947592,11.481489923415165,1.982554091202972,-1.1872215792266243
"Wacha, Michael",R,24.4744,29.835700000000003,18.0279,261.023655835,11.75361326601682,8.304476005507846,1.982499147305621,-1.5852484783922587
"Messick, Parker",L,29.0456,22.5752,15.68889999999999,290.41410672,12.929505418005345,10.616971058940058,1.9786892514600833,-0.8348413061707138
"Early, Connelly",L,28.176900000000003,25.2672,13.440600000000003,272.00612594,13.307380951737828,14.549647771471172,1.9757942756575728,-0.32374836092341885
"Taylor, Troy",R,28.5749,19.477,11.4448,556.5533273,17.29073768676455,34.5814753735291,3.9460044444077895,2.279961237528025
"Eovaldi, Nathan",R,26.323,21.349,18.280900000000003,290.073732885,11.89337877878774,11.411526134723127,1.9720306870833029,-0.8272622865525648
"Blackburn, Paul",R,29.9011,23.1717,12.167200000000008,324.42533204,13.972821437337997,10.354079333315193,1.9328950074624953,-0.7687251596781138
"Young, Brandon",R,21.834200000000003,33.0891,17.637299999999996,244.48608531500005,10.98804678661581,10.9547176787623,1.9246670195452924,-1.3977204976162323
"Pressly, Ryan",R,29.5722,27.9195,12.043400000000004,242.76999895,13.177187478170712,15.469653288897147,1.9223967008997127,-0.2312479967983828
"Flexen, Chris",R,11.3187,32.7666,19.5834,211.192377645,13.77000400885394,11.17126278685656,1.8997601614652377,-1.2608500061052874
"Cantillo, Joey",L,18.3908,34.8798,14.461,212.94575940000004,14.119462413522765,12.823297832949958,1.8940413448548636,-0.9249784296507362
"Brown, Hunter",R,19.4365,33.283,13.064899999999994,305.181641035,13.106712108500044,11.232312592351567,1.8755154306153743,-1.2038683448282215
"Bradish, Kyle",R,23.696,28.271,10.8403,309.509091225,14.066861129250997,13.680477856803648,1.8530784874460076,-0.5157709627939858
"Olson, Reese",R,23.5586,27.9066,14.737400000000008,273.97534718,13.698269513610924,8.853652948772591,1.8446149072869542,-1.2255495274671118
"Baz, Shane",R,24.2786,29.1319,11.982500000000002,269.86760542,13.564523563000067,14.184497938490177,1.840564815151507,-0.49031797219222284
"McGreevy, Michael",R,27.5552,25.359,13.393,323.03536800000006,12.896297149612469,8.48023526868822,1.8321276355004301,-1.2138846982321834
"Ragans, Cole",L,27.7392,30.0298,15.174099999999996,106.15187139000004,15.563482910308815,10.18915044754641,1.8271948740027084,-0.7862858290846968
"Pivetta, Nick",R,15.929,36.5155,14.81880000000001,209.21350390500004,13.33764692739014,13.761335712624314,1.8228706061911988,-0.9311374030270853
"Crismatt, Nabil",R,26.9273,26.7585,15.35430000000001,200.732331105,13.123558082082846,12.795599438192966,1.8190341732774027,-0.5808324590654365
"Kirby, George",R,27.4224,26.2577,12.066599999999994,242.2573497,15.681658086923932,8.891050367116279,1.8020564326839246,-0.8819046977617074
"Williams, Gavin",R,25.1015,28.5209,14.585000000000008,243.50786047000008,13.2768613163814,9.97572420348608,1.8013485584283966,-1.0685687403208128
"Thielbar, Caleb",L,17.5497,34.0761,16.809399999999997,195.54026208500005,12.286018098301364,13.74266466515564,1.8011892326566015,-0.9156311909863308
"Evans, Logan",R,32.2302,21.5429,11.293999999999995,325.662309775,14.147770376617164,7.987362097871798,1.7999248858573065,-0.9487504065943995
"Morgan, David",R,26.7853,25.3255,14.689399999999992,226.256479305,13.268182883038133,12.829347675536903,1.7979591236452845,-0.5192349667575807
"McGee, Easton",R,28.4029,16.790100000000002,13.717600000000004,476.88753129,16.49721329816039,32.99442659632078,3.586746552629445,2.221775183658918
"Sands, Cole",R,33.184200000000004,19.2938,13.340999999999994,285.595834715,12.979349923226469,11.281311314535907,1.789407292271836,-0.479881315437642
"Weissert, Greg",R,37.0133,14.3786,12.7573,289.764519705,13.90650879210412,10.733137619924204,1.7888963716726183,-0.24751170304733922
"Francis, Bowden",R,24.0702,25.6197,18.7324,162.46256104499997,12.714458968340448,12.526162821017692,1.7839786648679143,-0.6493902280668296
"Bibee, Tanner",R,30.131300000000003,23.2354,14.680700000000002,262.947484285,13.682026352886185,6.709301045223423,1.7811549216820124,-1.2426341225229423
"Schlittler, Cam",R,20.0804,28.882,14.8009,248.3971154,13.360714492763094,12.889140676579023,1.7763978186005684,-0.7335501242666759
"Boushley, Caleb",R,23.1267,27.7492,16.301699999999997,281.376828805,12.013599543907992,8.0052131133421,1.7553509778168852,-1.4794695945269625
"Lorenzen, Michael",R,28.9161,27.1593,11.76039999999999,334.460879755,12.33360601434207,7.2074877504759,1.720812084998715,-1.4433600398744977
"Cleavinger, Garrett",L,33.283100000000005,17.0444,15.927800000000005,187.531808015,14.09769219421281,10.69645283229222,1.709655143919814,-0.3233177511586203
"Gonsolin, Tony",R,20.3769,28.9998,11.781800000000004,280.3938158750001,12.695487280926557,17.06013294711064,1.6974517327090157,-0.17139960542089885
"Duran, Jhoan",R,26.2622,23.0297,13.265199999999991,264.593175935,14.099464661720017,10.69968078608314,1.6905506469602685,-0.6544770181826295
"González, Wikelman",R,33.6491,18.5356,15.736199999999997,164.72095393999996,15.98184053268588,17.903199977109654,2.2281031336508295,0.6617169305843662
"Bradley, Taj",R,16.662300000000002,33.1813,14.416299999999993,269.543736905,12.501254201158552,10.819437390422518,1.6626152601220834,-1.2739293119285255
"Rea, Colin",R,28.3316,21.4937,13.481899999999996,341.77684801500004,11.855437172257728,8.869043464409227,1.6586893502709592,-1.0592728090269565
"Birdsong, Hayden",R,15.7352,30.6941,15.201800000000006,247.5845765,12.050814696626444,15.622589794861533,1.6560155795452915,-0.551969487389837
"Dollander, Chase",R,29.6872,19.7704,18.7487,185.49865714,12.70502367011802,7.731755344663746,1.652598842556728,-1.0130236910302148
"Devenski, Chris",R,32.4146,16.464899999999997,13.826799999999992,233.31675721,15.490133460796551,20.55221280126049,2.195673493278384,1.031886030304819
"Morales, Luis",R,34.419799999999995,18.8679,14.935200000000007,143.22250274999996,14.819528347252096,10.255657464634009,1.6453253283707179,-0.315700952939415
"King, Michael",R,34.1335,17.7682,11.485299999999995,297.16004074,14.192505799015432,8.114883136233301,1.6399098546428459,-0.7011410561865276
"Scherzer, Max",R,26.0359,22.7292,16.849000000000004,195.57838757,12.287825331593105,12.906022083107974,1.6353180811326475,-0.4605350385114305
"Gillispie, Connor",R,32.14,22.1355,10.146900000000002,258.54584556,12.9866920618225,15.797836678599037,1.6346905639880829,0.1346277424972449
"Burnes, Corbin",R,25.0994,23.6852,15.5809,255.26059099999995,12.774083255371018,8.920043266608824,1.6262540747636074,-1.0521021949221394
"Leiter, Jack",R,20.7433,27.143700000000003,15.367999999999997,267.928823045,12.779165296221834,9.043751327110126,1.6236618838794032,-1.2243793062843216
"Cabrera, Edward",R,28.4189,25.564,12.946699999999993,237.762577275,13.215364217505748,10.031787903971496,1.6201275956817571,-0.8401793407397068
"Boyd, Matthew",L,26.6598,21.4323,19.753699999999995,129.36987553999998,12.852485829251563,9.943683022407312,1.6004552244013937,-0.7485224914122648
"Kelly, Zack",R,35.1387,13.425,14.313100000000006,260.637111125,12.93213105650857,10.88385835742184,1.5986470146134577,-0.23921165626368485
"Kremer, Dean",R,20.9005,29.5941,15.0171,245.70859858000003,12.134038516170287,10.396068399538905,1.593523032466403,-1.1460854575355042
"Davis, Noah",R,35.4598,7.8201,14.543400000000004,277.29918198,18.15593140030277,36.31186280060553,3.1841888896750943,3.4899006877782934
"Canning, Griffin",R,28.252,21.2336,12.754100000000008,247.38374450000003,13.19985659162772,13.653764797497349,1.5898103396370074,-0.17603505262785837
"Teng, Kai-Wei",R,31.3691,20.9801,10.194199999999997,297.771232455,15.140843464420511,6.549937031116488,1.5893662335119654,-0.9680650524474385
"García, Yimi",R,31.7533,17.0091,11.4692,273.666533555,14.754956201856237,10.4214963161847,1.584478302919513,-0.30417402922494546
"Hendricks, Kyle",R,29.6076,24.3772,14.2551,173.90380488,13.134642899116717,11.66630672601189,1.5714470131334315,-0.513908214799076
"Woods Richardson, Simeon",R,15.2833,32.0709,15.285200000000003,218.23165537499997,12.255060076553486,14.159143671751911,1.5606331661236823,-0.7489005263340932
"Hall, DL",L,24.6067,26.878300000000003,14.207800000000006,245.4011661350001,12.27701749640097,10.216831394773342,1.5599452590568226,-0.9923977057797984
"Houser, Adrian",R,24.3256,27.0446,13.557699999999995,259.61619633,12.431083034487605,9.986391928941451,1.5523430306903543,-1.0226914511055374
"Bowlan, Jonathan",R,26.2478,24.841900000000003,15.104500000000002,214.6962508800001,12.822162988121164,9.08659095593261,1.5391726773207313,-0.9921941613999963
"Martinez, Nick",R,15.1231,34.239999999999995,14.088300000000004,285.76047644999994,11.504831557800111,10.65295570857342,1.536709758904772,-1.410043169942367
"Detmers, Reid",L,17.8433,34.3225,22.247,6.217110584999972,13.78243445583994,18.01749852518598,2.039371745274474,-0.19216169498134053
"Ashcraft, Braxton",R,23.5223,28.129800000000003,12.632999999999996,224.79198663,12.639051360387551,13.69286839831071,1.523784957155063,-0.4937084990384389
"Kershaw, Clayton",L,13.4891,31.9009,16.6811,205.89269780499995,12.12644119851308,13.342051312414254,1.5217171601903605,-0.8874328891804492
"Eflin, Zach",R,29.21,18.3923,13.94420000000001,295.9203897350001,13.004285280607691,7.192607124199831,1.5123255868900558,-1.0065720762351673
"deGrom, Jacob",R,24.3819,21.7636,16.608199999999997,206.00557094000004,12.198631999016689,12.405215951895482,1.5048171017422192,-0.493032399420685
"Fitts, Richard",R,25.0092,26.3296,12.9148,275.44959096,12.226161370841924,9.476093629688506,1.496536835823413,-1.0641285904283548
"Koenig, Jared",L,28.2778,19.6412,14.173100000000003,222.20698869999995,12.964974078276011,12.54348553130731,1.4947425874484648,-0.2633432948585602
"Gray, Sonny",R,28.5739,24.2151,12.090900000000005,290.092149945,12.594312717310816,7.565568683436576,1.4936644576490845,-1.177319937478279
"Pfaadt, Brandon",R,26.6868,23.8303,11.576800000000006,333.02851396499995,12.3577963105759,7.993371347880752,1.4923791003760765,-1.172994468040858
"Long, Sam",L,19.9443,29.8287,16.412599999999998,219.723830125,11.117865045666433,10.56286521415677,1.4851515512995344,-1.1933060776401612
"Stratton, Chris",R,28.678600000000003,23.7885,10.860799999999998,232.703370435,13.353458308011374,13.08860536059347,1.4688394108197727,-0.263510334082002
"Irvin, Jake",R,31.3158,18.8982,14.544799999999997,189.481462165,13.013549406237685,11.401641069175666,1.4654520442430223,-0.3236648152242558
"Ferguson, Caleb",L,23.596400000000003,27.7226,13.492900000000006,196.5611365,12.582754820541716,13.16366921560412,1.4616389031114223,-0.5283090748198458
"Gordon, Colton",L,28.8844,18.0644,15.977599999999995,221.374812505,13.278789238897437,7.390754390976527,1.4554777060811654,-0.901920814477091
"Richardson, Lyon",R,24.6942,22.8356,16.459699999999998,198.91065769,11.874359062558913,11.744124829590977,1.4544358826274983,-0.6256575362121517
"Heaney, Andrew",L,28.620800000000003,19.6471,16.6378,195.7175424600001,13.850267813005807,4.501310415602801,1.4364217157567696,-1.3040591494755371
"Ashby, Aaron",L,24.2852,24.5785,15.200099999999992,161.24806417,14.86092730628365,7.062411796751922,1.4293610318021428,-1.0574029554372706
"Trivino III, Lou",R,33.1459,14.8762,14.699300000000008,238.65103399500003,12.29081554402311,10.309974581515556,1.4286689771650667,-0.39169805078545905
"Barlow, Scott",R,29.5263,20.5358,14.090100000000009,242.31849426,12.105217389110438,9.68365538208757,1.424195096599817,-0.7429487664043781
"Peralta, Freddy",R,21.7259,22.2756,15.323799999999991,248.36723738,11.67926845751244,13.522701517348183,1.4226436711137762,-0.4262315563121956
